item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E11RI4L01,11,E11RI4,"L - Here are three pictures with  words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What parts are these: tires, legs, or wings?",NA,"Birds have two of these parts. They need them to fly. Planes have them, too. Planes need these to fly.                                                
What parts are these?",NA,tires,legs,wings,c,Changed last sentence to be more about correct answer.,NA,Tires.ai,Bird_Feet1.ai,Bird_Wings3.ai,Transportation/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E11RI4L02,11,E11RI4,"L - Here are three pictures with words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) Saying the candidate is in the doghouse means he is in  _________ : party, love, or trouble.",NA,"The man in office had messed up. He lied to the people. Now he was in the doghouse with the voters. He needed to apologize.                                                         
Saying the candidate is in the doghouse means he is in  _________.",NA,party,love,trouble,c,Do not use item.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA
E11RI4L03,11,E11RI4,"L - Here are three pictures with words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What plant is this: wheat, tree, or apple?",NA,"This plant is a grain. It is ground and made into flour. Bread is made from it. So are pasta noodles.                                      
What plant is this?",NA,wheat,tree,apple,a,Changed the corn graphic to a tree graphic.,NA,Wheat.ai,Tree1.ai,Apple1.ai,Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI4L04,11,E11RI4,"L - Here are three pictures with words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What animal is this: bear, zebra, or camel?",NA,"This animal lives in Africa. It looks like a horse. It eats grass. This animal has black and white stripes.                                         
What animal is this?",NA,bear,zebra,camel,b,No Changes.,NA,Bear1.ai,Zebra1.ai,Camel1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI4M05,11,E11RI4,"M - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What type of writing is this: play, poetry, or paper?",NA,"This is a type of writing. Usually, it is not in paragraphs. Often it rhymes. People who use this type of writing don't have to follow all of the typical writing rules. When it is set to music, it can be a song.                                           
What type of writing is this?",NA,play,poetry,paper,b,"Changed distractor word ""prose"" to paper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI4M06,11,E11RI4,"M - Here are three words and sentences for you to read. (Point to each.) What animal is it: beaver, beacon, or beetle?",Here are three words and sentences for you to read. [highlight answer choices] What animal is it? [No audio for answer choices],"This animal swims in water. It breaths air and eats trees. It has a big flat tail. It can slap its tail on the water. It is Oregon's state animal.                                             
What animal is it?",NA,beaver,beacon,beetle,a,Changed the wod wack to slap in 4th sentence. Changed directions to independent reading.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G11_E11RI4M06_intro.mp3,ELA_G11_E11RI4M06_stem.mp3,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,0.48,0.48
E11RI4M07,11,E11RI4,"M - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What does under the weather mean: sick, chilly, or old?",NA,"President Harrison made a big mistake. He wanted to show everyone how tough he was. So he gave his first speech with no jacket or hat on a cold day. Soon, he was under the weather. A few days later, he had died from his illness.  
What does under the weather mean?",NA,sick,chilly,old,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI4M08,11,E11RI4,M - Here are three words and sentences for you to read. (Point to each and have student read sentences.) What does located mean? (Do not read answer choices.),NA,"Amelia Earhart was a pioneer. She was a female pilot at a time when there were very few. She took off to fly across the Atlantic. But no one knows what happened next. She never landed and no one ever located her plane or body.  
What does located mean?",NA,showered,found,crashed,b,Changed the word every to ever.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.42,1.42,NA
E11RI4MSAMPLE,11,E11RI4,"M - Here are three sets of words. (Point to each.) I will read a sentences to you, follow along. (Point to and read sentences to student.)  The word hydrate means that Josh needs to _____________: drink water, eat food, or stand up.",NA,"It was a very hot day in the middle of summer. There wasn't a cloud in the sky. Josh was outside and working very hard. He was planting trees and working in the family garden. Josh was thirsty and said he needed to hydrate his body. 
The word hydrate means that Josh needs to _____________.",NA,drink water,eat food,stand up,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.06,NA,NA,NA
E11RI5H09,11,E11RI5,"H -  Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) When we sneeze we want to cover our mouth so we don't spread ______: germs, health, or soap.",NA,"We all sneeze sometimes. Sneezing is a reflex.  That means that you can't make yourself sneeze or stop one once it has started.  A woman in England sneezed every day for 978 days!
When you sneeze, your body is trying to get rid of bad things in your nose, such as bacteria. You have extra germs when you have a cold, so you sneeze a lot more. It's important to cover your mouth when you sneeze and then wash your hands so you don't spread germs.
When we sneeze we want to cover our mouth so we don't spread ______.
",NA,germs,health,soap,a,Changed question and answer choices to be more specific and not about the main idea.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.09,NA
E11RI5H10,11,E11RI5,"H - Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What is this story about: country, mail, or boat?","Here are three words. I will read a story to you. Follow along. [highlight story and answer choices] What is this story about: country, mail, or boat?","The U.S. Postal Service was first started in 1775 and Benjamin Franklin was the Post Master General. That means he was in charge of getting all the mail delivered.  There are teams of people all over the country who work together to deliver the mail. They deliver mail Monday through Saturday right to your house.
Mail used to be delivered by horse and by boat. Sometimes, it could take months for mail to go across the country. Now mail goes by truck, boat, and plane. It can take only one day for mail to go across the country now.
What is this story about?",NA,country,mail,boat,b,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G11_E11RI5H10_intro.mp3,ELA_G11_E11RI5H10_stem.mp3,ELA_G11_E11RI5H10_a.mp3,ELA_G11_E11RI5H10_b.mp3,ELA_G11_E11RI5H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.8353
E11RI5H11,11,E11RI5,"H - Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What ocean is this story about: Oregon, California, or Pacific?",NA,"Three states on the Pacific Ocean are Washington, Oregon, and California. Each of these states have beaches on the ocean. People like to walk on the beaches.              
All three of these states have rivers that empty into the ocean. The Pacific Ocean is a very large body of water. Boats go on the rivers and the ocean. 
What ocean is this story about?
",NA,Oregon,California,Pacific,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E11RI5H12,11,E11RI5,"H - Here are three words. (Point to each. I will read a story to you. Follow along. (Point to and read story to student.) What is this story about: oceans, whales, or water?","Here are three words. I will read a story to you. Follow along. [highlight story and answer choices] What is this story about: oceans, whales, or water?","Oceans cover over 70% of the Earth's surface. That means there is more water than land. The water in the oceans is full of salt. It's not good water for people to drink.  But there are lots of plants and animals that live in the ocean.
The oceans are full of big and small animals.  Some animals, like whales are bigger than a bus. Some animals living in the ocean are smaller than a penny. The oceans are full of all kinds of life.
What is this story about?",NA,oceans,whales,water,a,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G11_E11RI5H12_intro.mp3,ELA_G11_E11RI5H12_stem.mp3,ELA_G11_E11RI5H12_a.mp3,ELA_G11_E11RI5H12_b.mp3,ELA_G11_E11RI5H12_c.mp3,FT,OI,OI,OI,NA,0.66,0.66,0.66,0.66
E11RI5HSAMPLE,11,E11RI5,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who was the first president of the U.S.: Adams, Washington, or Independence?",NA,"George Washington was the first president of the U.S. His vice president was John Adams, who became the second president. Adams' vice president was Thomas Jefferson, who became the third president.                    
Of these three presidents of the U.S., two signed the Declaration of Independence. These two were Adams and Jefferson. There were a total of 56 men who signed the Declaration of Independence.                        
Who was the first president of the U.S.?",NA,Adams,Washington,Independence,b,"Changed distractor word ""Jefferson"" to Independence.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI5L01,11,E11RI5,"L - Here are three pictures with words. (Point to each.)  I will read a story to you. Follow along.  (Point to and read story to student.) What is this story about: food, tacos, or people?",NA,"There are lots of different types of food to eat. Some people like to eat burritos and tacos. Other people like to eat noodles.  Everybody eats different types of food.
What is this story about?",NA,food,tacos,people,a,No Changes.,NA,Salad1.ai,Taco2.ai,Girls.ai,Food/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI5L02,11,E11RI5,"L - Here are three pictures with words. (Point to each.)  I will read a story to you. Follow along.  (Point to and read story to student.) What is the sun: planet, rocket, or star?",NA,"The sun is a star. It is the star in the center of our solar system. Without the sun the Earth would be dark all of the time. The sun is the only star we can see in the day time.
What is the sun?",NA,planet,rocket,star,c,Changed the picture of the sun to a star.,NA,Earth2.ai,Space_Shuttle.ai,Star1.ai,Astronomy/Transportation/Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,-0.2,-0.2,NA,NA
E11RI5L03,11,E11RI5,"L - Here are three pictures with words. (Point to each.)  I will read a story to you. Follow along.  (Point to and read story to student.) What are Anna and Kiki: brother, sisters, or clothes?",NA,"Anna and Kiki are sisters. They have a brother, Hakim. The sisters like to share clothes. They like being sisters.
What are Anna and Kiki?",NA,brother,sisters,clothes,b,No Changes.,NA,Boy14.ai,Girls2.ai,Shirt_Pants2.ai,People/Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.47,NA,NA,NA
E11RI5L04,11,E11RI5,"L - Here are three pictures with words. (Point to each.)  I will read a story to you. Follow along.  (Point to and read story to student.) What do people earn: bus, food, or money?",NA,"There are many ways to earn money.  Some people drive a bus to earn money.  Some people work with food at restaurants to earn money.  Earning money lets you go buy things.
What do people earn?",NA,bus,food,money,c,No Changes.,NA,Bus2.ai,Salad1.ai,20Bill.ai,Transportation/Food/Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI5M05,11,E11RI5,"M - Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What can take you places: store, work, or bus?",NA,"Riding the bus is a good way to go places. The bus can take you to the store or work.  Sometimes the bus can take you to a friend's house.  There are usually many different people on the bus.  The bus goes all around town.
What can take you places?",NA,store,work,bus,c,Corrected the grammar in sentence two.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.06,NA,NA,NA
E11RI5M06,11,E11RI5,"M -  Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What does this story tell you how to make: sandwich, cheese, or bread?",NA,"There are four things I use to make a cheese sandwich. I use bread, cheese, lettuce, and mustard. First I put the mustard on the bread. Then I put the cheese and lettuce on the bread. Put it all together and you have a sandwich.
What does this story tell you how to make?",NA,sandwich,cheese,bread,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI5M07,11,E11RI5,"M - Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What is this story about: friends, movies, or popcorn?",NA,"Going to the movies can be fun. There are lots of different movies to see.  There are funny movies, scary movies, and action movies.  Sometimes you can buy things like popcorn or candy at the movies. It's fun to go to the movies with friends.
What is this story about?",NA,friends,movies,popcorn,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.63,0.63,0.63,NA
E11RI5M08,11,E11RI5,"M -  Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What is this story about: people, policemen, or motorcycles?",NA,"Policemen are important people. They can help you if you are lost or hurt. Policemen work to keep people safe. Sometimes they ride motorcycles, and other times they ride in cars. Policemen work hard to help people.
What is this story about?",NA,people,policemen,motorcycles,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6H09,11,E11RI6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""Old Yeller"": Travis Coates, Old Dog, or Fred Gipson?",NA,"""Old Yeller"" is a children's novel written by Fred Gipson. There are color pictures in the book. The name of the book comes from the name of a dog which the story is about.                                      
The other character in the book is Travis Coates the owner of the dog. He lives on a ranch with his mother and younger brother. The boy and his dog will form an incredible bond.                                                   
Who wrote ""Old Yeller?""",NA,Travis Coates,Old Dog,Fred Gipson,c,Deleted one of the names from the story. Changed the deleted name to Old Dog as a distractor.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,OI,NA,NA,NA,NA,1.02,NA
E11RI6H10,11,E11RI6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""The Giver"": Lois Lowry, Jonas, or Gabriel?",NA,"Lois Lowry wrote a children's novel called ""The Giver."" She wrote the book in 1993. It has won many awards. It won the highest award, the Newbery Medal in 1994.                                                                                                                                                                                                             
The book is about a 12 year old boy named Jonas. He lives in a community where people don't have feelings. As he turns 12 he will be awarded the gift of memory. He tries to escape from these people along with a baby named Gabriel.                                                                                                                                                                                        
Who wrote ""The Giver?""",NA,Lois Lowry,Jonas,Gabriel,a,Made edits to the text as suggested by reviewer 1.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E11RI6H11,11,E11RI6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote the series ""The Chronicles of Narnia"": Peter Pevensie, C.S. Lewis, or Lucy Pevensie?",NA,"Lucy, Edmund, Susan, and Peter are brothers and sisters in a series of books titled ""The Chronicles of Narnia."" There are seven books in the series. The series was written by C.S. Lewis.                                  
The first book of the series is entitled, ""The Lion, The Witch, and the Wardrobe."" All the books take place in Narnia. Narnia is a fantastical world with talking animals and mythical creatures.                                       
Who wrote the series ""The Chronicles of Narnia?""",NA,Peter Pevensie,C.S. Lewis,Lucy Pevensie,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6H12,11,E11RI6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""The Lord of the Rings"": Frodo Baggins, Bilbo Baggins, or J.R.R. Tolkien?",NA,"""The Hobbit"" and ""The Lord of the Rings"" were both written by the same author. His name was J. R. R. Tolkien. It took him 12 years to write ""The Lord of the Rings.""
This novel is about a small person named Frodo Baggins. Frodo is going on an adventure with his friend Sam in search of lost rings. On this adventure they will encounter many dangers, including a dragon!                                                                          
Who wrote ""The Lord of the Rings?""",NA,Frodo Baggins,Bilbo Baggins,J.R.R. Tolkien,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6L01,11,E11RI6,"L - Here are three pictures with names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""Moby Dick"": Herman Melville, Moby Dick, or Captain Ahab?",NA,"""Moby Dick"" is a book written by Herman Melville. It is a story about a fisherman named Captain Ahab. Captain Ahab is trying to capture a great white whale. The name of that whale is Moby Dick.                 
Who wrote ""Moby Dick?""",NA,Herman Melville,Moby Dick,Captain Ahab,a,No Changes.,NA,Man_Writing1.ai,Man5.ai,Man4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6L02,11,E11RI6,"L - Here are three pictures with names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote books about Tom Sawyer and Huckleberry Finn: Jim, Mark Twain, or Tom Sawyer?",NA,"Mark Twain wrote books about Tom Sawyer and Huckleberry Finn. One of these books is titled ""The Adventures of Huckleberry Finn."" In this book Huck Finn is trying to free a man named Jim. With Tom's help Jim will be a free man.                      
Who wrote books about Tom Sawyer and Huckleberry Finn?",NA,Jim,Mark Twain,Tom Sawyer,b,No Changes.,NA,Man3.ai,Man9.ai,Man5.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6L03,11,E11RI6,"L - Here are three pictures with names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""The Cat in the Hat"": Huck Finn, Thing 2, or Dr. Seuss?",NA,"The book ""The Cat in the Hat"" was written by Dr. Seuss. There are many silly characters in the story like Thing 1 and Thing 2. The book is about a little boy who is bored on a rainy day. This boy will learn how to use his imagination thanks to a cat in a hat.                                                    
Who wrote ""The Cat in the Hat?""",NA,Huck Finn,Thing 2,Dr. Seuss,c,No Changes.,NA,Man4.ai,Man3.ai,Man_Writing1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.97,NA,NA,NA
E11RI6L04,11,E11RI6,"L - Here are three pictures with names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""The Giving Tree"": Shel Silverstein, Boy, or Sal Longley?",NA,"There is a book by Shel Silverstein called, ""The Giving Tree."" The story is about a boy and a tree. The tree loves the little boy and wants to make him happy. The boy doesn't always understand and makes the tree very sad.                                                
Who wrote ""The Giving Tree?""",NA,Shel Silverstein,Boy,Sal Longley,a,Changed the picture of the boy so that he is not writing.,NA,Man4.ai,Man_Writing2.ai,Man5.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6LSAMPLE,11,E11RI6,"L - Here are three pictures with names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote ""White Fang"": Gray Beaver, Weedon Scott, or Jack London?",NA,"""White Fang"" is a book written by Jack London about a wolf. White Fang had some mean owners, like Gray Beaver, who beat him. White Fang was made to fight other dogs by the mean owners, until he nearly died in one fight. White Fang was rescued and cared for by Weedon Scott, who helped heal him to become a kind and loving animal.                                                                
Who wrote ""White Fang?""",NA,Gray Beaver,Weedon Scott,Jack London,c,No Changes.,NA,Man5.ai,Man4.ai,Man_Writing1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6M05,11,E11RI6,"M - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who is the author of ""Where the Wild Things Are"": Max, Maurice Sendak, or Oliver Knussen?",NA,"There is a children's book called ""Where the Wild Things Are."" It is about a boy named Max and his imagination. He is having a hard time following directions and is sent to his room. There the author, Maurice Sendak, paints a beautiful picture of a boy and his imagination. Maurice Sendak wrote an opera adaptation of the book with Oliver Knussen in 1983.                                                                                                                                                                                                                                                         
Who is the author of ""Where the Wild Things Are?""",NA,Max,Maurice Sendak,Oliver Knussen,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6M06,11,E11RI6,"M - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote some books about a boy who knows magic: Harry Potter, Ron, or J.K. Rowling?",NA,"J.K. Rowling wrote some books about a boy who knows magic. This little boy's name was Harry Potter. Two of Harry's best friends are Hermione Granger and Ron Weasley. All three were in school together learning magic. Each book represents a year in their life at the school of wizardry called Hogwarts.                                      
Who wrote some books about a boy who knows magic?",NA,Harry Potter,Ron,J.K. Rowling,c,Edited the fourth sentence. Shortened one distractor to one word.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6M07,11,E11RI6,"M - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote the novel ""Alice in Wonderland"": Lewis Carroll, Alice, or White Rabbit?",NA,"""Alice in Wonderland"" is a novel written by Lewis Carroll. It is the story of a girl, Alice, who falls down a rabbit whole and ends up in an imaginary world. There she meets The White Rabbit who is always afraid of being late. She will also encounter The Queen of Hearts who does not want Alice to be in Wonderland. In the end, Alice will confront the Queen of Hearts and help save Wonderland.                                                                  
Who wrote the novel ""Alice in Wonderland?""",NA,Lewis Carroll,Alice,White Rabbit,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI6M08,11,E11RI6,"M - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who wrote the novel ""Treasure Island"": Jim Hawkins, Robert Louis Stevenson, or Captain Flint?",NA,"""Treasure Island"" is a novel written by Robert Louis Stevenson. This is a story about pirates and treasure. One of the characters is Jim Hawkins, a young boy who ends up on a pirate ship. Also on the ship is Long John Silver. Together they travel to an island in the hopes of finding a treasure buried by Captain Flint.       
Who wrote the novel ""Treasure Island?""",NA,Jim Hawkins,Robert Louis Stevenson,Captain Flint,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8H09,11,E11RI8,"H- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who was the first president: Washington, Jefferson, or Adams?",NA,"George Washington was the first president of the United States. He served from 1789-1797. He was born in Virginia.
He fought in the American Revolutionary War against Britain. He was one of the Founding Fathers of the United States. He was in charge of the convention that drafted the United States Constitution. 
Who was the first president?",NA,Washington,Jefferson,Adams,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8H10,11,E11RI8,"H- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who invented the lightning rod: Martin, Franklin, or Roosevelt?",NA,"Benjamin Franklin was a scientist and an inventor. He was born in 1706 He is known as ""the First American"" for his work with organizing the colonies. 
Franklin is most famously remembered for discovering electricity. He discovered that lightning was electricity by flying a kite in the storm in 1750. This experiment led to his invention of the lightning rod. 
Who invented the lightning rod?",NA,Martin,Franklin,Roosevelt,b,Removed sentence about Franklin being the 6th president and substituted a sentence about being the First American.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8H11,11,E11RI8,"H- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What year were women officially allowed to vote in the United States: 1290, 1780, or 1920?",NA,"Women's suffrage is the right of women to vote. A movement for women's suffrage began in France in the 1780s. This was during the French Revolution.
In 1840 people in the United States started working for women's rights. Many people worked hard to allow women to be able to vote. Women were officially allowed to vote in 1920 in the United States. 
What year were women officially allowed to vote in the United States?",NA,1290,2000,1920,c,Changed the wording in first sentence of second paragraph.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.08,NA,NA,NA
E11RI8H12,11,E11RI8,"H- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who did Americans become independent from in 1776: England, Africa, or Australia?",NA,"The United States was founded by men and women from England. They sailed across the sea in search for freedom from the King of England. When they first arrived they encountered many hardships. 
With help from Native Americans they survived and prospered. More troubles would be endured by the pilgrims. But in 1776 they became completely independent from England. 
Who did Americans become independent from in 1776?",NA,England,Africa,Australia,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8L01,11,E11RI8,"L- Here are three pictures with words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What is the largest state: Washington, Alaska, or Idaho?",NA,"Alaska is the largest state in the United States. The capital of Alaska is Juneau. It was the 49th state added to the United States.  The U.S. purchased Alaska from Russia in 1867. 
What is the largest state?",NA,Washington,Alaska,Idaho,b,No Changes.,NA,Washington.ai,Alaska.ai,Idaho.ai,Maps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8L02,11,E11RI8,"L- Here are three pictures with words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.)  Which flag is the American flag: A, B, or C?",NA,"The American flag consists of red and white stripes. It also has 50 stars. The 50 stars represent the 50 states. Nicknames for the flags include ""stars and stripes"" and ""old glory."" 
Which flag is the American flag?",NA,A,B,C,a,Changed flag C to be just a circle.,NA,American_Flag.ai,Canadian_Flag.ai,Japan_Flag.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.51,NA,NA,NA
E11RI8L03,11,E11RI8,"L- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Where does the president live: statue, pentagon, or White House?",NA,"The White House is where the president lives. The White House is located in Washington D.C. The White House receives 6,000 visitors a day. The White House opened in 1800. Where does the president live?",NA,statue,pentagon,White House,c,No Changes.,NA,Statue_Law.ai,Pentagon.ai,White_House.ai,Misc./Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8L04,11,E11RI8,"E- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What sculpture features the heads of four presidents: Statue of Liberty, Mt. Rushmore, or Washington Monument?",NA,"Mt. Rushmore is a sculpture in South Dakota. It represents the first 130 years of the history of the United States. It features the heads of four presidents. It was completed in 1939. 
What sculpture features the heads of four presidents?",NA,Statue of Liberty,Mt. Rushmore,Washington Monument,b,No Changes.,NA,Statue_Of_Liberty.ai,Mount_Rushmore.ai,Washington_Monument.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E11RI8M05,11,E11RI8,"M- Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who was Martin Luther King Jr.: activist, astronaut, or pilot?",NA,"Martin Luther King Jr. was an African American civil rights activist. He organized many peaceful gatherings to raise awareness in America. At one of these gatherings he delivered a famous speech. The speech was delivered in 1963. It has been called the ""I Have a Dream"" speech. 
Who was Martin Luther King Jr.?",NA,activist,astronaut,pilot,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
