item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E04RL1H11,4,E04RL1,H - Here are three words and two sentences for you to read. (Point to each and have student read sentences.) What is on the table? (Do not read answer choices.),"Here are three words and two sentences for you to read. [highlight words first, then sentences] What is on the table? [No audio for answer choices]",It is time for a snack. There are five cups on the table. [prgrph] What is on the table?,NA,plates,five,cups,c,Changed first sentence of passage.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G4_E04RL1H11_intro.mp3,ELA_G4_E04RL1H11_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,0.935384224,0.94,0.94,0.94
E04RL1L02,4,E04RL1,"L - Here are three pictures with words. (Point to each.) Two girls run fast. Who runs fast: fish, boys, or girls?",NA,Two girls run fast. [prgrph] Who runs fast?,NA,fish,boys,girls,c,No changes.,NA,Fish1.ai,Boy_Running3.ai,Girl_Boy_Running.ai,Animals/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.637715776,NA,NA,NA
E04RL1L04,4,E04RL1,"L - Here are three pictures with words. (Point to each.) The birds are pretty.  What are pretty: girl, birds, or banana?",NA,The birds are pretty. [prgrph] What are pretty?,NA,girl,birds,banana,b,No changes.,NA,Girl2.ai,Bird5.ai,Banana2.ai,People/Animals/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.171984224,NA,NA,NA
E04RL1M05,4,E04RL1,"M - Here are three words. (Point to each.) Watch how that monkey eats a banana.  What does the monkey eat: apple, banana, or tree?",NA,Watch how that monkey eats a banana. [prgrph] What does the monkey eat?,NA,apple,banana,tree,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.664615776,NA,NA,NA
E04RL1M06,4,E04RL1,"M - Here are three words. (Point to each.) The little birds are in a tree. Where are the little birds: tree, birds, or car?","Here are three words. [highlight answer choices] The little birds are in a tree. Where are the little birds: tree, birds, or car?",The little birds are in a tree. [prgrph] Where are the little birds?,NA,tree,birds,car,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G4_E04RL1M06_intro.mp3,ELA_G4_E04RL1M06_stem.mp3,ELA_G4_E04RL1M06_a.mp3,ELA_G4_E04RL1M06_b.mp3,ELA_G4_E04RL1M06_c.mp3,FT,OI,OI,OI,NA,0.963484224,0.96,0.96,0.96
E04RL1M07,4,E04RL1,"M - Here are three words. (Point to each.) A girl sees six fish swimming fast. What is swimming fast: boat, girl, or fish?",NA,A girl sees six fish swimming fast. [prgrph] What is swimming fast?,NA,boat,girl,fish,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.071015776,NA,NA,NA
E04RL2M05,4,E04RL2,"M - Here are three words. (Point to each.) My grandma likes to drink tea with milk. What is this sentence mostly about: tea, juice, or coffee?",NA,My grandma likes to drink tea with milk. [prgrph] What is this sentence mostly about?,NA,tea,juice,coffee,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.692584224,NA,NA,NA
E04RL3H10,4,E04RL3,"H- Here are three words. (Point to each.) The owl lived in the tree. It slept during the day. When did the owl sleep: night, moon, or day?","Here are three words. [highlight answer choices] The owl lived in the tree. It slept during the day. When did the owl sleep: night, moon, or day?",The owl lived in the tree. It slept during the day. [prgrph] When did the owl sleep?,NA,night,moon,day,c,Changed he to it.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G4_E04RL3H10_intro.mp3,ELA_G4_E04RL3H10_stem.mp3,ELA_G4_E04RL3H10_a.mp3,ELA_G4_E04RL3H10_b.mp3,ELA_G4_E04RL3H10_c.mp3,FT,OI,OI,OI,NA,1.702184224,1.7,1.7,1.7
E04RL3H11,4,E04RL3,"H- Here are three words. (Point to each.) Cho likes to eat donuts. Her favorite donuts have chocolate icing. What does Cho like to eat: donuts, dates, or chips?",NA,Cho likes to eat donuts. Her favorite donuts have chocolate icing. [prgrph] What does Cho like to eat?,NA,donuts,dates,chips,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.485384224,NA,NA,NA
E04RL3L04,4,E04RL3,"L - Here are three pictures with words. (Point to each.) Olga played on the swings. What did Olga play on: frog, bench, or swings?","Here are three pictures with words. [highlight answer choices] Olga played on the swings. What did Olga play on: frog, bench, or swings?",Olga played on the swings. [prgrph] What did Olga play on?,NA,frog,bench,swings,c,Shortened text from 7 to 5 words.,NA,Frog1.ai,Park_Bench1.ai,Swing_Set.ai,Animals/Plants_Outdoors,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G4_E04RL3L04_intro.mp3,ELA_G4_E04RL3L04_stem.mp3,ELA_G4_E04RL3L04_a.mp3,ELA_G4_E04RL3L04_b.mp3,ELA_G4_E04RL3L04_c.mp3,FT,OI,OI,OI,NA,-1.410415776,-1.41,-1.41,-1.41
E04RL3M06,4,E04RL3,"M - Here are three words. (Point to each.) Jackie drinks juice every morning with her breakfast. What does Jackie drink every morning: juice, beef, or tea?",NA,Jackie drinks juice every morning with her breakfast. [prgrph] What does Jackie drink every morning?,NA,juice,beef,tea,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.009184224,NA,NA,NA
E04RL3M07,4,E04RL3,"M - Here are three words. (Point to each.) Anthony wears a coat to keep him warm. What does Anthony wear to keep him warm: coat, shorts, or paper?",NA,Anthony wears a coat to keep him warm. [prgrph]  What does Anthony wear to keep him warm?,NA,coat,shorts,paper,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.181015776,NA,NA,NA
E04RL4H11,4,E04RL4,"H - Here are three words. (Point to each.) My great-grandfather helped build the tracks for the Union Pacific Railroad. What does railroad mean: ocean, soldier, or train?",NA,My great-grandfather helped build the tracks for the Union Pacific Railroad. [prgrph] What does railroad mean?,NA,ocean,soldier,train,c,Shortened the sentence.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.280784224,NA,NA,NA
E04RL4L02,4,E04RL4,"L - Here are three pictures with words. (Point to each.) Spiders have many legs. What does many mean: few, none, or lots?",NA,Spiders have many legs. [prgrph] What does many mean?,NA,few,none,lots,c,No changes.,NA,Girl2.ai,Fish1.ai,Spider2.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.569515776,NA,NA,NA
E04RL4M05,4,E04RL4,"M - Here are three words. (Point to each.) Nam feels sleepy after his lunch. What is another word for sleepy: hungry, angry, or tired?",NA,Nam feels sleepy after his lunch. [prgrph] What is another word for sleepy?,NA,hungry,angry,tired,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.123115776,NA,NA,NA
E04RL6H09,4,E04RL6,"H - Here are three names. (Point to each.) Adam changed his shoes. They were wet. Who changed his shoes: Adam, Hank, or Abdul?",NA,Adam changed his shoes. They were wet. [prgrph] Who changed his shoes?,NA,Adam,Hank,Abdul,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.622984224,NA,NA,NA
E04RL6L01,4,E04RL6,"L - Here are three pictures with names. (Point to each.) It rained hard on Jack. Who did it rain on: Jack, Phil, or Julie?","Here are three pictures with names. [highlight answer choices] It rained hard on Jack. Who did it rain on: Jack, Phil, or Julie?",It rained hard on Jack. [prgrph] Who did it rain on?,NA,Jack,Phil,Julie,a,No changes.,NA,Boy14.ai,Man1.ai,Girl6.ai,People,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G4_E04RL6L01_intro.mp3,ELA_G4_E04RL6L01_stem.mp3,ELA_G4_E04RL6L01_a.mp3,ELA_G4_E04RL6L01_b.mp3,ELA_G4_E04RL6L01_c.mp3,FT,OI,OI,OI,NA,-0.319615776,-0.32,-0.32,-0.32
E04RL6M05,4,E04RL6,"M - Here are three names. (Point to each.) Olive watched a move with two of her friends. Who watched the movie with two friends: Izzy, Olive, or Oscar?","Here are three names. [highlight answer choices] Olive watched a move with two of her friends. Who watched the movie with two friends: Izzy, Olive, or Oscar?",Olive watched a movie with two of her friends. [prgrph] Who watched the movie with two friends?,NA,Izzy,Olive,Oscar,b,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G4_E04RL6M05_intro.mp3,ELA_G4_E04RL6M05_stem.mp3,ELA_G4_E04RL6M05_a.mp3,ELA_G4_E04RL6M05_b.mp3,ELA_G4_E04RL6M05_c.mp3,FT,OI,OI,OI,NA,1.429084224,1.43,1.43,1.43
E04RL7H09,4,E04RL7,"H - Here is a picture and three answer choices. (Point to each.)  What is this picture of: TV set, boom box, or video game?",NA,What is this picture of?,NA,TV set,boom box,video game,a,No changes.,TV1.ai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.009715776,NA,NA,NA
E04RL7H10,4,E04RL7,"H - Here is a picture and three answer choices. (Point to each.) What is this picture of: lunch box, remote control, or cell phone?",NA,What is this picture of?,NA,lunchbox,remote control,cell phone,c,No changes.,iPhone1.ai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.203815776,NA,NA,NA
E04RL7H11,4,E04RL7,"H - Here is a picture and three answer choices. (Point to each.) What is this picture of: soccer ball, backpack, or hula hoop? (Point to answer choices.)",NA,What is this picture of?,NA,soccer ball,backpack,hula hoop,a,No changes.,Soccer5.ai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.824715776,NA,NA,NA
E04RL7L02,4,E04RL7,L - Here are three pictures. (Point to each.) Which picture is ice cream?,NA,Which picture is ice cream?,NA,ice cream,pizza,cake,a,No changes.,NA,Ice_Cream1.ai,Pizza1.ai,Cake1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-2.266515776,NA,NA,NA
E04RL7M05,4,E04RL7,"M- Here is a picture and three words. (Point to each.)  What animal is this: cow, pig, or horse?",NA,What animal is this?,NA,cow,pig,horse,a,No changes.,Cow1.ai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.338115776,NA,NA,NA
E04RL9H09,4,E04RL9,"H - Here are three words. (Point to each.) Corn is yellow. Corn is sweet. What is this about: yellow, corn, or grows?",NA,Corn is yellow. Corn is sweet. [prgrph] What is this about?,NA,yellow,corn,grows,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,0.950784224,0.95,NA,NA
E04RL9L01,4,E04RL9,"L - Here are three pictures with words. (Point to each.) The boat sailed on the ocean. What is this about: fish, duck, or boat?",NA,The boat sailed on the ocean. [prgrph] What is this about?,NA,fish,duck,boat,c,No changes.,NA,Fish2.ai,Duck.ai,Boat1.ai,Animals/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.139915776,NA,NA,NA
E04RL9M05,4,E04RL9,"M - Here are three words. (Point to each.) We like to drink milk for lunch. What is this about: milk, honey, or eat?",NA,We like to drink milk for lunch. [prgrph] What is this about?,NA,milk,honey,eat,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.101184224,NA,NA,NA
E04WR1H09,4,E04WR1,"H - Here are three words. (Point to each.) The car has four doors. The car is red. (Point to sentences.) What is this about: cat, car, or can?",NA,The car has four doors. [prgrph] The car is red. [prgrph] What is this about?,NA,cat,car,can,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.162915776,NA,NA,NA
E04WR1L01,4,E04WR1,"L -   Here are three pictures with words. (Point to each.) The box was on the shelf. (Point to sentence.) What was on the shelf: bag, box, or hat?",NA,The box was on the shelf. [prgrph] What was on the shelf?,NA,bag,box,hat,b,No changes.,NA,Bag.ai,Box.ai,Hat2.ai,Household Objects/Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.060015776,NA,NA,NA
E04WR1L03,4,E04WR1,"L -   Here are three pictures with words. (Point to each.) The birds were taking a bath. (Point to sentence.) What were the birds taking: worms, bath, or house?",NA,The birds were taking a bath. [prgrph] What were the birds taking?,NA,worms,bath,house,b,No changes.,NA,Worms2.ai,Bird_Bath.ai,Bird_House.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.579315776,NA,NA,NA
E04WR1M05,4,E04WR1,"M -  Here are three words. (Point to each.) Jane's story was about a yellow dog. (Point to sentence.) What was Jane's story about: dog, door, or cat?",NA,Jane's story was about a yellow dog. [prgrph] What was Jane's story about?,NA,dog,door,cat,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.641915776,NA,NA,NA
E04WR1M06,4,E04WR1,"M -  Here are three words. (Point to each.) The flock of sheep needed some water. (Point to sentence.) What did the flock of sheep need: food, wind, or water?",NA,The flock of sheep needed some water. [prgrph] What did the flock of sheep need?,NA,food,wind,water,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.141484224,NA,NA,NA
E04WR2H11,4,E04WR2,"H -  Here are three words. (Point to each.) Owls are awake at night. They sleep during the day. When are owls awake: morning, tree, or night?",NA,Owls are awake at night. They sleep during the day. [prgrph] When are owls awake?,NA,morning,tree,night,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.587084224,NA,NA,NA
E04WR2L01,4,E04WR2,"L - Here is a picture and three numbers. (Point to each.) A chair has four legs. How many legs does a chair have: 3, 4, or 6?",NA,A chair has four legs. [prgrph] How many legs does a chair have?,NA,3,4,6,b,No changes.,Chair2.ai,NA,NA,NA,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.320015776,NA,NA,NA
E04WR2M05,4,E04WR2,"M - Here are three words. (Point to each.) Jill has ice in her soft drink. What does Jill have in her drink: cup, cold, or ice?",NA,Jill has ice in her soft drink. [prgrph] What does Jill have in her drink?,NA,cup,cold,ice,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.216984224,NA,NA,NA
E04WR3H09,4,E04WR3,"H - Here are three words. (Point to each.) Wesley went for a walk. He stopped at the store. (Point to sentences.)  Where did Wesley stop: park, bank, or store?",NA,Wesley went for a walk. He stopped at the store. [prgrph] Where did Wesley stop?,NA,park,bank,store,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.232415776,NA,NA,NA
E04WR3H11,4,E04WR3,"H - Here are three words. (Point to each.) It was cold and snowy outside. The kids built a snowman. (Point to sentences.)  What did the kids build with the snow: castle, fort, or snowman?",NA,It was cold and snowy outside. The kids built a snowman. [prgrph] What did the kids build with the snow?,NA,castle,fort,snowman,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.839915776,NA,NA,NA
E04WR3L01,4,E04WR3,"L -  Here are three pictures with words. (Point to each.) The bird flew to the nest. (Point to sentence.) Where did the bird fly: lake, nest, or tree?",NA,The bird flew to the nest. [prgrph] Where did the bird fly?,NA,lake,nest,tree,b,No changes.,NA,Mountain_Lake.ai,Bird_Nest3.ai,Tree1.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.797315776,NA,NA,NA
E04WR3L03,4,E04WR3,"L -  Here are three pictures with words. (Point to each.) The kite went into the air. (Point to sentence.) What went into the air: kite, candle, or book?",NA,The kite went into the air. [prgrph] What went into the air?,NA,kite,candle,book,a,No changes.,NA,Kite3.ai,Candle1.ai,Book1.ai,Misc./Household Objects/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.759215776,NA,NA,NA
E04WR3M06,4,E04WR3,"M - Here are three words. (Point to each.) The sun rose in the morning sky.                                                What rose in the morning sky: moon, sun, or snow?",NA,The sun rose in the morning sky. [prgrph] What rose in the morning sky?,NA,moon,sun,snow,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.322884224,NA,NA,NA
E04WR3M08,4,E04WR3,"M - Here are three words. (Point to each.) The squirrel ran up the tall tree. (Point to sentences.) What did the squirrel go up: tree, leaf, or top?","Here are three words. [highlight answer choices] The squirrel ran up the tall tree. [highlight sentences] What did the squirrel go up: tree, leaf, or top?",The squirrel ran up the tall tree. [prgrph] What did the squirrel go up?,NA,tree,leaf,top,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G4_E04WR3M08_intro.mp3,ELA_G4_E04WR3M08_stem.mp3,ELA_G4_E04WR3M08_a.mp3,ELA_G4_E04WR3M08_b.mp3,ELA_G4_E04WR3M08_c.mp3,FT,OI,OI,OI,NA,0.583184224,0.58,0.58,0.58
E04WR4H09,4,E04WR4,"H - Here is where you will write three words. (Point to lines on paper.) Write the words ""cross the street"". (Repeat the words singularly if needed.) (Student receives a point if they write at least two of the three words recognizably, even though there may be misspellings in the word.)","Here is where you will write three words. [highlight lines for writing] Write the words ""cross the street"".",NA,"Write the words ""cross the street"". Student receives a point if they write at least two of the three words recognizably.",NA,NA,NA,NA,No changes.,Write1.ai,NA,NA,NA,Writing Items,lines for writing,NA,NA,NA,ELA_G4_E04WR4H09_intro.mp3,ELA_G4_E04WR4H09_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,1.806684224,1.81,1.81,1.81
E04WR4H10,4,E04WR4,"H - Here is where you will write three words. (Point to lines on paper.) Write the words ""time for school"". (Repeat the words singularly if needed.) (Student receives a point if they write at least two of the three words that are legible and you know what they are, even though there may be misspellings in the word.)",NA,NA,NA,NA,NA,NA,NA,No changes.,Write1.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,1.145384224,1.15,1.15,NA
E04WR4H11,4,E04WR4,"H - Here is where you will write three words. (Point to lines on paper.) Write the words ""the red ball"". (Repeat the words singularly if needed.) (Student receives a point if they write at least two of the three words recognizably, even though there may be misspellings in the word.)","Here is where you will write three words. [highlight lines for writing] Write the words ""the red ball"".",NA,"Write the words ""the red ball"". Student receives a point if they write at least two of the three words recognizably.",NA,NA,NA,NA,No changes.,Write1.ai,NA,NA,NA,Writing Items,lines for writing,NA,NA,NA,ELA_G4_E04WR4H11_intro.mp3,ELA_G4_E04WR4H11_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,0.618684224,0.62,0.62,0.62
E04WR4L02,4,E04WR4,"L - Here are two words for you to trace. (Point to words.). Trace the words ""eat lunch"". (Repeat the words singularly if needed.) (Student receives a point if they trace/generate at least one of the two words recognizably.)","Here are two words for you to trace. [highlight words] Trace the words ""eat lunch"".",NA,"Trace the words ""eat lunch"". Student receives a point if they trace or generate at least one of the two words recognizably.",NA,NA,NA,NA,No changes.,Trace_EatLunch.ai,NA,NA,NA,Writing Items,tracing graphic,NA,NA,NA,ELA_G4_E04WR4L02_intro.mp3,ELA_G4_E04WR4L02_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-1.292615776,-1.29,-1.29,-1.29
E04WR4L03,4,E04WR4,"L - Here are two words for you to trace. (Point to words.). Trace the words ""the duck"". (Repeat the words singularly if needed.) (Student receives a point if they trace/generate at least one of the two words recognizably.)","Here are two words for you to trace. [highlight words] Trace the words ""the duck"".",NA,"Trace the words ""the duck"". Student receives a point if they trace or generate at least one of the two words recognizably.",NA,NA,NA,NA,No changes.,Trace_TheDuck.ai,NA,NA,NA,Writing Items,lines for copying and words,NA,NA,NA,ELA_G4_E04WR4L03_intro.mp3,ELA_G4_E04WR4L03_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.812515776,-0.81,-0.81,-0.81
E04WR4M05,4,E04WR4,"M - Here is where you will copy three words. (Point to lines on paper.) Write the words ""the school bus"". (Repeat the words singularly if needed.) (Student receives a point if they write at least two of the three words recognizably, even though there may be misspellings in the word.)","Here is where you will copy three words. [highlight lines for writing] Write the words ""the school bus"".",NA,"Write the words ""the school bus"". Student receives a point if they write at least two of the three words recognizably.",NA,NA,NA,NA,No changes.,Copy_TheSchoolBus.ai,NA,NA,NA,Writing Items,lines for copying and words,NA,NA,NA,ELA_G4_E04WR4M05_intro.mp3,ELA_G4_E04WR4M05_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.374115776,-0.37,-0.37,-0.37
E04WR4M07,4,E04WR4,"M - Here is where you will copy three words. (Point to lines on paper.) Write the words ""pick the apple"". (Repeat the words singularly if needed.) (Student receives a point if they write at least two of the three words recognizably, even though there may be misspellings in the word.)","Here is where you will copy three words. [highlight lines for writing] Write the words ""pick the apple"".",NA,"Write the words ""pick the apple"". Student receives a point if they write at least two of the three words recognizably.",NA,NA,NA,NA,No changes.,Copy_PickTheApple.ai,NA,NA,NA,Writing Items,lines for copying and words,NA,NA,NA,ELA_G4_E04WR4M07_intro.mp3,ELA_G4_E04WR4M07_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.164815776,-0.16,-0.16,-0.16
E04WR4M08,4,E04WR4,"M - Here is where you will copy three words. (Point to lines on paper.) Write the words ""night time bed"". (Repeat the words singularly if needed.) (Student receives a point if they write at least two of the three words recognizably, even though there may be misspellings in the word.)","Here is where you will copy three words. [highlight lines for writing] Write the words ""night time bed"".",NA,"Write the words ""night time bed"". Student receives a point if they write at least two of the three words recognizably.",NA,NA,NA,NA,NA,Copy_NightTimeBed.ai,NA,NA,NA,Writing Items,prompt (SM),word only,word only,word only,ELA_G4_E04WR4M08_intro.mp3,ELA_G4_E04WR4M08_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.619715776,-0.62,-0.62,-0.62
E04WR5H10,4,E04WR5,"H - Here are three words. (Point to each.) Luna eats grass.  She is a horse. (Point to sentence.) What word should go in the blank: horse, cat, or dog?",NA,Luna eats grass.  She is a ____. [prgrph] What word should go in the blank?,NA,horse,cat,dog,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.314884224,NA,NA,NA
E04WR5H12,4,E04WR5,"H - Here are three words. (Point to each.) It is time to write.  Get out your pencil. (Point to sentence.) What word should go in the blank: parrot, pencil, or people?",NA,It is time to write.  Get out your ______. [prgrph] What word should go in the blank?,NA,parrot,pencil,people,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.168084224,NA,NA,NA
E04WR5L03,4,E04WR5,L - Here are three pictures with words. (Point to each.) Three fish swim in the bowl. (Point to sentence.) Which word is fish?,NA,Three fish swim in the bowl. [prgrph] Which word is fish?,NA,friends,fish,bowl,b,No changes.,NA,Boy_Girl2.ai,Fish3.ai,Fish_Bowl2.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-2.050215776,NA,NA,NA
E04WR5L04,4,E04WR5,L - Here are three pictures with words. (Point to each.) A bird is in the tree. (Point to sentence.) Which word is bird?,NA,A bird is in the tree. [prgrph] Which word is bird?,NA,boy,tree,bird,c,No changes.,NA,Boy2.ai,Tree1.ai,Bird7.ai,People/Plants_Outdoors/Animalsy,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.655615776,NA,NA,NA
E04WR5M07,4,E04WR5,"M - Here are three words. (Point to each.) The running dog chases after her ball. (Point to sentence.) What word should go in the blank: ball, bark, or flower?","Here are three words. [highlight answer choices] The running dog chases after her ball. [highlight sentence] What word should go in the blank: ball, bark, or flower?",The running dog chases after her ___. [prgrph] What word should go in the blank?,NA,ball,bark,flower,a,Added the word running to sentence to make it 7 words long.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G4_E04WR5M07_intro.mp3,ELA_G4_E04WR5M07_stem.mp3,ELA_G4_E04WR5M07_a.mp3,ELA_G4_E04WR5M07_b.mp3,ELA_G4_E04WR5M07_c.mp3,FT,OI,OI,OI,NA,0.737884224,0.74,0.74,0.74
E04WR5M08,4,E04WR5,"M - Here are three words. (Point to each.) After school Jose rides the bus home. (Point to sentence.) What word should go in the blank: walks, rides, or runs?",NA,After school Jose___ the bus home. [prgrph] What word should go in the blank?,NA,walks,rides,runs,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,0.994484224,0.99,NA,NA
E04WR9H12,4,E04WR9,"H - Here are three numbers. (Point to each.) His feet are sore. He ran 5 kilometers yesterday. How many kilometers did he run: 3, 4, or 5?",NA,His feet are sore. He ran 5 kilometers yesterday. [prgrph] How many kilometers did he run?,NA,3,4,5,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.974215776,NA,NA,NA
E04WR9L01,4,E04WR9,"L - Here are three pictures with words. (Point to each.) We rode in the car. What did they ride in: bus, car, or truck?",NA,We rode in the car. [prgrph] What did they ride in?,NA,bus,car,truck,b,No changes.,NA,School_Bus.ai,Car2.ai,Truck1.ai,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.161584224,NA,NA,NA
E04WR9L03,4,E04WR9,"L - Here are three pictures with words. (Point to each.) Children are swimming in the pool. Where are children swimming: pool, lake, or river?",NA,Children are swimming in the pool. [prgrph] Where are children swimming?,NA,pool,lake,river,a,No changes.,NA,Pool1.ai,Lake1.ai,Mountains_River.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.287315776,NA,NA,NA
E04WR9M05,4,E04WR9,"M- Here are three numbers. (Point to each.) Lions spend about 20 hours a day resting. How many hours do lions spend resting: 2, 10, or 20?",NA,Lions spend about 20 hours a day resting. [prgrph] How many hours do lions spend resting?,NA,2,10,20,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.119515776,NA,NA,NA
