item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E03RI6L01,3,E03RI6,"L - Here are three pictures with names. (Point to each.) Mack is learning to swim. Who is learning to swim: Sue, Mack, or Jan?",NA,Mack is learning to swim. [prgrph] Who is learning to swim?,NA,Sue,Mack,Jan,b,No Changes.,NA,Girl2.ai,Boy14.ai,Girl14.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.561523911,NA,NA,NA
E03RI6L02,3,E03RI6,"L - Here are three pictures with names. (Point to each.) Jill is playing outside. Who is playing outside: Jill, Rick, or Bill?",NA,Jill is playing outside. [prgrph] Who is playing outside?,NA,Jill,Rick,Bill,a,No Changes.,NA,Girl2.ai,Man1.ai,Boy14.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.227523911,NA,NA,NA
E03RI6M06,3,E03RI6,"M - Here are three names. (Point to each.) My neighbor is a girl named Liz. Who is my neighbor: Liz, Haley, or Joe?",NA,My neighbor is a girl named Liz. [prgrph] Who is my neighbor?,NA,Liz,Haley,Joe,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.024923911,NA,NA,NA
E03RI6M07,3,E03RI6,"M - Here are three names. (Point to each.) Mitch works at the grocery store. Who works at the grocery store: Mark, Mitch, or Sally?",NA,Mitch works at the grocery store. [prgrph] Who works at the grocery store?,NA,Mark,Mitch,Sally,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.031976089,1.05,NA,NA
E03RI6M08,3,E03RI6,"M - Here are three names. (Point to each.) My friend Sam is a girl. What is my friend's name: Sage, Emma, or Sam?",NA,My friend Sam is a girl. [prgrph] What is my friend's name?,NA,Sage,Emma,Sam,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.137223911,NA,NA,NA
E03RI8H09,3,E03RI8,"H - Here are three words. (Point to each.) My friend Bob and I like cars. What do we like: bikes, trucks, or cars?",NA,My friend Bob and I like cars. [prgrph] What do we like?,NA,bikes,trucks,cars,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.463423911,NA,NA,NA
E03RI8H11,3,E03RI8,"H - Here are three words. (Point to each.) Sam likes to watch movies with friends. What does Sam like to watch: music, movies, or soda?",NA,Sam likes to watch movies with friends. [prgrph] What does Sam like to watch?,NA,music,movies,soda,b,Changed distractor word shows to music.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.007523911,NA,NA,NA
E03RI8L01,3,E03RI8,"L - Here are three pictures with words. (Point to each.) Jill has a bag. What does Jill have: bag, ball, or car?",NA,Jill has a bag. [prgrph] What does Jill have?,NA,bag,ball,car,a,Changed distractor bug to ball.,NA,Bag.ai,Ball_Stars1.ai,Car2.ai,Household Objects/Misc./Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.905723911,NA,NA,NA
E03RI8L02,3,E03RI8,"L - Here are three pictures with words. (Point to each.) My dog has a toy. What does my dog have: boy, toy, or can?",NA,My dog has a toy. [prgrph] What does my dog have?,NA,boy,toy,can,b,No Changes.,NA,Man1.ai,Toy1.ai,Soda_Can1.ai,People/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.643923911,NA,NA,NA
E03RI8M06,3,E03RI8,"M - Here are three words. (Point to each.) I cross the street on green. When do I cross the street: yellow, red, or green?",NA,I cross the street on green. [prgrph] When do I cross the street?,NA,yellow,red,green,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.196923911,NA,NA,NA
E03RI8M07,3,E03RI8,"M - Here are three words. (Point to each.) Jan's mom made us some cookies. What did Jan's mom make: ice cream, cookies, or cake?",NA,Jan's mom made us some cookies. [prgrph] What did Jan's mom make?,NA,ice cream,cookies,cake,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.227523911,NA,NA,NA
E03RI9H09,3,E03RI9,"H - Here are three words. (Point to each.) When it's cold outside, people wear coats to keep warm. In what weather do people wear coats: summer, hot, or cold?",NA,"When it's cold outside, people wear coats to keep warm. [prgrph] In what weather do people wear coats?",NA,summer,hot,cold,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.205876089,NA,NA,NA
E03RI9H10,3,E03RI9,"H - Here are three words. (Point to each.) Bees gather pollen from flowers to make honey. Where do bees get pollen to make honey: trees, flowers, or dirt?","Here are three words. [highlight answer choices] Bees gather pollen from flowers to make honey. Where do bees get pollen to make honey: trees, flowers, or dirt?",Bees gather pollen from flowers to make honey. [prgrph] Where do bees get pollen to make honey?,NA,trees,flowers,dirt,b,Changed distractors to trees and dirt.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G3_E03RI9H10_intro.mp3,ELA_G3_E03RI9H10_stem.mp3,ELA_G3_E03RI9H10_a.mp3,ELA_G3_E03RI9H10_b.mp3,ELA_G3_E03RI9H10_c.mp3,FT,OI,OI,OI,NA,0.856976089,0.87,0.87,0.87
E03RI9L02,3,E03RI9,"L - Here are three pictures with words. (Point to each.) An apple is a fruit. What is a fruit: cup, apple, or carrot?",NA,An apple is a fruit. [prgrph] What is a fruit?,NA,cup,apple,carrot,b,No Changes.,NA,Glass1.ai,Apple1.ai,Carrot1.ai,Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.705423911,NA,NA,NA
E03RI9M05,3,E03RI9,"M - Here are three words. (Point to each.) Birds lay eggs in their nests. Where do birds lay eggs: nest, car, or house?",NA,Birds lay eggs in their nests.  [prgrph] Where do birds lay eggs?,NA,nest,car,house,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.128023911,NA,NA,NA
E03RI9M06,3,E03RI9,"M - Here are three words. (Point to each.) An apple is a common fruit. What is an apple: fruit, meat, or sports?",NA,An apple is a common fruit. [prgrph] What is an apple?,NA,fruit,meat,sports,a,Added one word to sentence to make six words.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.198376089,NA,NA,NA
E03RL1H09,3,E03RL1,H - Here are three words and a sentence for you to read. (Point to each and have student read sentence.) Who does the cat play with? (Do not read answer choices.),NA,The little cat plays with the dog.  [prgrph] Who does the cat play with?,NA,ball,dog,boy,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.573376089,NA,NA,NA
E03RL1H10,3,E03RL1,H - Here are three words and a sentence for you to read. (Point to each and have student read sentence.) Who runs fast? (Do not read answer choices.),"Here are three words and a sentence for you to read. [highlight words first, then sentences] Who runs fast? [no audio for answer choices]",The two girls run fast to school. [prgrph] Who runs fast?,NA,girls,boys,dogs,a,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G3_E03RL1H10_intro.mp3,ELA_G3_E03RL1H10_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,1.183876089,1.2,1.2,1.2
E03RL1H11,3,E03RL1,H - Here are three words and a sentence for you to read. (Point to each and have student read sentence.) Who jumps high? (Do not read answer choices.),NA,The horse jumps high over the fence.  [prgrph] What jumps high?,NA,shark,cow,horse,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.074876089,1.09,NA,NA
E03RL1L01,3,E03RL1,"L - Here are three pictures with words. (Point to each.) The tree was very big. What was very big: plant, tree, or flower?",NA,The tree was very big. [prgrph] What was very big?,NA,plant,tree,flower,b,No Changes.,NA,House_Plant1.ai,Tree2.ai,Flower3.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.970923911,NA,NA,NA
E03RL1L02,3,E03RL1,"L - Here are three pictures with words. (Point to each.) A boy has a flower. Who has the flower: dog, boy, or girl?","Here are three pictures with words. [highlight answer choices] A boy has a flower. Who has the flower: dog, boy, or girl?",A boy has a flower. [prgrph] Who has the flower?,NA,dog,boy,girl,b,No Changes.,NA,Dog3.ai,Boy14.ai,Girl2.ai,Animals/People,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G3_E03RL1L02_intro.mp3,ELA_G3_E03RL1L02_stem.mp3,ELA_G3_E03RL1L02_a.mp3,ELA_G3_E03RL1L02_b.mp3,ELA_G3_E03RL1L02_c.mp3,FT,OI,OI,OI,NA,-0.308123911,-0.29,-0.29,-0.29
E03RL1L03,3,E03RL1,"L - Here are three pictures with words. (Point to each.) The dog sees a cat. What did the dog see: cat, dog, or girl?",NA,The dog sees a cat. [prgrph] What did the dog see?,NA,cat,dog,girl,a,Changed question to what reviewer suggested.,NA,Cat1.ai,Dog3.ai,Girl2.ai,Animals/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.022976089,NA,NA,NA
E03RL1M05,3,E03RL1,"M - Here are three words. (Point to each.) The happy girl has a ball.  What does the girl have: dog, book, or ball?",NA,The happy girl has a ball. [prgrph] What does the girl have?,NA,dog,book,ball,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.435623911,NA,NA,NA
E03RL1M06,3,E03RL1,"M - Here are three words. (Point to each.) I see cows in the field. What do I see: fish, cows, or grass?","Here are three words. [highlight answer choices] I see cows in the field. What do I see: fish, cows, or grass?",I see cows in the field. [prgrph] What do I see?,NA,fish,cows,grass,b,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G3_E03RL1M06_intro.mp3,ELA_G3_E03RL1M06_stem.mp3,ELA_G3_E03RL1M06_a.mp3,ELA_G3_E03RL1M06_b.mp3,ELA_G3_E03RL1M06_c.mp3,FT,OI,OI,OI,NA,-0.078923911,-0.06,-0.06,-0.06
E03RL1M07,3,E03RL1,"M - Here are three words. (Point to each.) A fish swims in the water. What swims: dog, fish, or cat?",NA,A fish swims in the water. [prgrph] What swims?,NA,dog,fish,cat,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.656623911,NA,NA,NA
E03RL2H10,3,E03RL2,"H - Here are three words. (Point to each.) The baby is hiding under the table. What is this sentence mostly about: baby, girl, or chair?",NA,The baby is hiding under the table. [prgrph] What is this sentence mostly about?,NA,baby,girl,chair,a,"Changed distractor word ""table"" to girl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.086423911,NA,NA,NA
E03RL2L01,3,E03RL2,"L - Here are three pictures with words. (Point to each.) I like to smell roses. What is this sentence about: plants, cats, or roses?",NA,I like to smell roses. [prgrph] What is this sentence about?,NA,plants,cats,roses,c,No Changes.,NA,House_Plant2.ai,Cat1.ai,Rose_Boquet.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.615523911,NA,NA,NA
E03RL2L03,3,E03RL2,"L - Here are three pictures with words. (Point to each.) He has a green hat. What is this sentence about: shirt, hat, or socks?",NA,He has a green hat. [prgrph] What is this sentence about?,NA,shirt,hat,socks,b,No Changes.,NA,Shirt2.ai,Hat1.ai,Sock7.ai,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.950723911,NA,NA,NA
E03RL2M05,3,E03RL2,"M - Here are three words. (Point to each.) The big brown dog seems happy. What is this sentence about: brown, dog, or cat?",NA,The big brown dog seems happy. [prgrph] What is this sentence about?,NA,brown,dog,cat,b,Changed question by deleting the word mostly. Changed distractor word happy to cat.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.388376089,NA,NA,NA
E03RL2M07,3,E03RL2,"M - Here are three words. (Point to each.) My hat is made of wool. What is this sentence about: hat, my, or hair?","Here are three words. [highlight answer choices] My hat is made of wool. What is this sentence about: hat, my, or hair?",My hat is made of wool. [prgrph] What is this sentence about?,NA,hat,my,hair,a,Changed question by deleting the word mostly. Changed distractor word wool to my.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G3_E03RL2M07_intro.mp3,ELA_G3_E03RL2M07_stem.mp3,ELA_G3_E03RL2M07_a.mp3,ELA_G3_E03RL2M07_b.mp3,ELA_G3_E03RL2M07_c.mp3,FT,OI,OI,OI,NA,0.859476089,0.88,0.88,0.88
E03RL3H10,3,E03RL3,"H - Here are three words. (Point to each.)The turtle climbed out of the water and climbed onto a rock. Who climbed out of the water: bottle, fish, or turtle?",NA,The turtle climbed out of the water and climbed onto a rock. [prgrph] Who climbed out of the water?,NA,bottle,fish,turtle,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.106976089,NA,NA,NA
E03RL3H11,3,E03RL3,"H - Here are three words. (Point to each.) The girl walked with her friends to school. Who walked with her friends to school: friend, girl, or boy?","Here are three words. [highlight answer choices] The girl walked with her friends to school. Who walked with her friends to school: friend, girl, or boy?",The girl walked with her friends to school. [prgrph] Who walked with her friends to school?,NA,friend,girl,boy,b,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G3_E03RL3H11_intro.mp3,ELA_G3_E03RL3H11_stem.mp3,ELA_G3_E03RL3H11_a.mp3,ELA_G3_E03RL3H11_b.mp3,ELA_G3_E03RL3H11_c.mp3,FT,OI,OI,OI,NA,1.214476089,1.23,1.23,1.23
E03RL3L01,3,E03RL3,"L - Here are three pictures with words. (Point to each.) Spot is a dog. Who is this about: Spot, cat, or girl?",NA,Spot is a dog.  [prgrph] Who is this about?,NA,Spot,cat,girl,a,Changed sentence to ... a dog. Changed distractor word me to girl.,NA,Dog4.ai,Cat1.ai,Girl_Smiling8.ai,Animals/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.811123911,NA,NA,NA
E03RL3L02,3,E03RL3,"L - Here are three pictures with words. (Point to each.) The dog buried his bone. Who buried the bone: bird, dog, or horse?",NA,The dog buried his bone. [prgrph] Who buried the bone?,NA,bird,dog,horse,b,No Changes.,NA,Bird1.ai,Dog1.ai,Horse1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.749923911,NA,NA,NA
E03RL3M05,3,E03RL3,"M - Here are three words. (Point to each.) Anna rides her bike to school. Who rides her bike: Art, Anna, or Pammy?",NA,Anna rides her bike to school.  [prgrph] Who rides her bike?,NA,Art,Anna,Pammy,b,Changed question and answer choices to be about a character.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.243176089,NA,NA,NA
E03RL3M08,3,E03RL3,"M - Here are three words. (Point to each.) The rabbit hopped into the forest meadow. Who hopped into the forest meadow: leaf, rabbit, or crab?",NA,The rabbit hopped into the forest meadow. [prgrph] Who hopped into the forest meadow?,NA,leaf,rabbit,crab,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.346223911,NA,NA,NA
E03RL6L01,3,E03RL6,"L - Here are three pictures with names. (Point to each.) Ann can jump rope. Who can jump rope:Gus, Bob, or Ann?",NA,Ann can jump rope. [prgrph] Who can jump rope?,NA,Gus,Bob,Ann,c,No Changes.,NA,Man1.ai,Boy14.ai,Girl2.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.014123911,NA,NA,NA
E03RL6L04,3,E03RL6,"L - Here are three pictures with names. (Point to each.) Ralph kicks a ball. Who kicks a ball: Ralph, Robert, or Lizzy?",NA,Ralph kicks a ball. [prgrph] Who kicks a ball?,NA,Ralph,Robert,Lizzy,a,Added a ball to the Ralph graphic.,NA,Soccer2.ai,Boy14.ai,Girl6.ai,Sports/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.549723911,NA,NA,NA
E03RL6M08,3,E03RL6,"M - Here are three names. (Point to each.) Alice likes to eat eggs for breakfast. Who likes to eat eggs: Abby, Alice, or Cade?",NA,Alice likes to eat eggs for breakfast. [prgrph] Who likes to eat eggs?,NA,Abby,Alice,Cade,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.726376089,0.74,0.74,NA
E03RL7H09,3,E03RL7,"H - Here is a picture. (Point to picture.) Which word describes, or tells what this picture is: bike, boat, or car?",NA,"Which word describes, or tells what this picture is?",NA,bike,boat,car,c,No Changes.,Car3.ai,NA,NA,NA,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.650623911,NA,NA,NA
E03RL7H10,3,E03RL7,"H - Here is a picture. (Point to picture.) Which word describes, or tells what this picture is: ball, bat, or boy?",NA,"Which word describes, or tells what this picture is?",NA,ball,bat,boy,b,No Changes.,Baseball3.ai,NA,NA,NA,Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.416423911,NA,NA,NA
E03RL7H11,3,E03RL7,"H - Here is a picture. (Point to picture.) Which word describes, or tells what this picture is: sun, girl, or moon?",NA,"Which word describes, or tells what this picture is?",NA,sun,girl,moon,a,No Changes.,Sun2.ai,NA,NA,NA,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.871423911,NA,NA,NA
E03RL7L01,3,E03RL7,L - Here are three pictures. (Point to each.) Which picture is a cat? (Do not read answer choices.),NA,Which picture is a cat?,NA,cat,dog,bird,a,No Changes.,NA,Cat1.ai,Dog5.ai,Bird1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-2.917523911,NA,NA,NA
E03RL7L03,3,E03RL7,L - Here are three pictures. (Point to each.) Which picture is a hat? (Do not read answer choices.),Here are three pictures. [highlight answer choices] Which picture is a hat?,Which picture is a hat?,NA,glove,jacket,hat,c,No Changes.,NA,Gloves1.ai,Jacket1.ai,Hat1.ai,Clothing,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G3_E03RL7L03_intro.mp3,ELA_G3_E03RL7L03_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-1.616923911,-1.6,-1.6,-1.6
E03RL7M05,3,E03RL7,M - Here are three pictures. (Point to each.) Which picture is a boy eating?,NA,Which picture is a boy eating?,NA,boy eating,boy sleeping,boy reading,a,No Changes.,NA,Boy_Eating1.ai,Boy_Sleeping1.ai,Boy_Reading.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-2.294523911,NA,NA,NA
E03RL9H10,3,E03RL9,"H - Here are three words. (Point to each.) Bees are busy with flowers in the garden. Where are bees busy with flowers: city, jungle, or garden?",NA,Bees are busy with flowers in the garden. [prgrph] Where are bees busy with flowers?,NA,city,jungle,garden,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.402323911,NA,NA,NA
E03RL9H11,3,E03RL9,"H - Here are three  words. (Point to each.) We eat our food at the table. Where do we eat our food: table, food, or chair?",NA,We eat our food at the table.[prgrph]Where do we eat our food?,NA,table,food,chair,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.067676089,NA,NA,NA
E03RL9L01,3,E03RL9,"L - Here are three pictures with words. (Point to each.) Cows live on a farm.  Where do cows live: lake, farm, or town?",NA,Cows live on a farm. [prgrph] Where do cows live?,NA,lake,farm,town,b,No Changes.,NA,Lake_Trees.ai,Cows_Barn.ai,City2.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.616923911,NA,NA,NA
E03RL9M06,3,E03RL9,"M - Here are three words. (Point to each.) Rolo found shells in the sand. Where did Rolo find shells: field, sand, or home?",NA,Rolo found shells in the sand. [prgrph] Where did Rolo find shells?,NA,field,sand,home,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.084276089,NA,NA,NA
E03RL9M08,3,E03RL9,"M - Here are three words. (Point to each.) The trees were full of snow. What were full of snow: trees, rugs, or field?",NA,The trees were full of snow. [prgrph] What were full of snow?,NA,trees,rugs,field,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.239076089,NA,NA,NA
E03WR1H09,3,E03WR1,"H - Here are three words. (Point to each.) Mark goes to the bakery for bread. (Point to sentence.) What does Mark go to the bakery for: bread, cake, or muffins?",NA,Mark goes to the bakery for bread. [prgrph] What does Mark go to the bakery for?,NA,bread,cake,muffins,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.079376089,NA,NA,NA
E03WR1H11,3,E03WR1,"H - Here are three words. (Point to each.) In my garden we have different flowers. (Point to sentence.) What is in my garden: fruits, flowers, or leaves?",NA,In my garden we have different flowers. [prgrph] What is in my garden?,NA,fruits,flowers,leaves,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.282976089,NA,NA,NA
E03WR1H12,3,E03WR1,"H - Here are three words. (Point to each.) The sun is shining through the window. (Point to sentence.) What is the sun shining through: window, water, or clouds?",NA,The sun is shining through the window. [prgrph] What is the sun shining through?,NA,window,water,clouds,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.296176089,NA,NA,NA
E03WR1L01,3,E03WR1,"L - Here are three pictures with words. (Point to each.) I like to run. (Point to sentence.) What does he like to do: run, sun, or fan?",NA,I like to run. [prgrph] What does he like to do?,NA,run,sun,fan,a,"Changed question to ""What does he like to do?""",NA,Boy_Running1.ai,Sun1.ai,Fan.ai,People/Weather/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.309123911,NA,NA,NA
E03WR1L02,3,E03WR1,"L - Here are three pictures with words. (Point to each.) The cat drank milk. (Point to sentence.) What did the cat drink: soda, milk, or bird?",NA,The cat drank milk. [prgrph] What did the cat drink?,NA,soda,milk,bird,b,No Changes.,NA,Water4.ai,Milk2.ai,Bird1.ai,Food/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.241523911,NA,NA,NA
E03WR1L04,3,E03WR1,"L - Here are three pictures with words. (Point to each.) Tim ate an apple. (Point to sentence.) What did Tim eat: apple, pasta, or cup?",NA,Tim ate an apple. [prgrph] What did Tim eat?,NA,apple,pasta,cup,a,No Changes.,NA,Apple1.ai,Meatballs_Spaghetti1.ai,Glass1.ai,Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.557423911,NA,NA,NA
E03WR1M06,3,E03WR1,"M - Here are three words. (Point to each.) Jan used a pen to write. (Point to sentence.) What did Jan use to write: pen, marker, or book?",NA,Jan used a pen to write. [prgrph] What did Jan use to write?,NA,pen,marker,book,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.141776089,NA,NA,NA
E03WR1M07,3,E03WR1,"M - Here are three words. (Point to each.) The dog sleeps on his bed. (Point to sentence.) What does the dog sleep on: floor, chair, or bed?",NA,The dog sleeps on his bed. [prgrph] What does the dog sleep on?,NA,floor,chair,bed,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.900923911,NA,NA,NA
E03WR1M08,3,E03WR1,"M - Here are three words. (Point to each.) The food is on the table. (Point to sentence.) What is the food on: window, table, or desk?",NA,The food is on the table .[prgrph] What is the food on?,NA,window,table,desk,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.176223911,NA,NA,NA
E03WR2H10,3,E03WR2,"H - Here are three words. (Point to each.) The active young dog needed a walk. What did the dog need: walk, run, or bone?",NA,The active young dog needed a walk. [prgrph] What did the dog need?,NA,walk,run,bone,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.036423911,NA,NA,NA
E03WR2H11,3,E03WR2,"H - Here are three words. (Point to each.) Milk is something I like to drink cold. What is the first word of the sentence: cold, milk, or juice?",NA,Milk is something I like to drink cold. [prgrph] What is the first word of the sentence?,NA,cold,milk,juice,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.553776089,NA,NA,NA
E03WR2L01,3,E03WR2,"L - Here are three pictures with words. (Point to each.) Grapes are a fruit. What is the first word of the sentence: apples, oranges, or grapes?",NA,Grapes are a fruit. [prgrph] What is the first word of the sentence?,NA,apples,oranges,grapes,c,No Changes.,NA,Apple2.ai,Basket_Fruit.ai,Grapes1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.191523911,NA,NA,NA
E03WR2L03,3,E03WR2,"L - Here are three pictures with words. (Point to each.) Juice is in the cup. What is the juice in: spoon, cup, or plate?",NA,Juice is in the cup. [prgrph] What is the juice in?,NA,spoon,cup,plate,b,No Changes.,NA,Spoon2.ai,Cup1.ai,Plate1.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.540923911,NA,NA,NA
E03WR2M06,3,E03WR2,"M - Here are three words. (Point to each.) Birds lay eggs in the nest. Where do birds lay eggs: water, grass, or nest?",NA,Birds lay eggs in the nest. [prgrph] Where do birds lay eggs?,NA,water,grass,nest,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.669923911,NA,NA,NA
