item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E07RI1M05,7,E07RI1,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Where are there many forests: Oklahoma, Arizona, or Oregon?",NA,Oregon is a green state. It has many forests. Some other states do not have as many forests. [prgrph] Where are there many forests?,NA,Oklahoma,Arizona,Oregon,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI1M06,7,E07RI1,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Which one has six legs: flies, dogs, or spiders?","Here are three words. [highlight answer choices] I will read sentences to you, follow along. [highlight sentence] Which one has six legs: flies, dogs, or spiders?",Most dogs have four legs. Most flies have six legs. Most spiders have eight legs. [prgrph] Which one has six legs?,NA,flies,dogs,spiders,a,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI1M06_intro.mp3,ELA_G7_E07RI1M06_stem.mp3,ELA_G7_E07RI1M06_a.mp3,ELA_G7_E07RI1M06_b.mp3,ELA_G7_E07RI1M06_c.mp3,FT,OI,OI,OI,NA,2.41267914595037,2.43,2.43,2.43
E07RI1M07,7,E07RI1,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Which shape has three sides: square, triangle, or circle?",NA,A triangle has three sides. A square has four sides. Other shapes have many sides. [prgrph] Which shape has three sides?,NA,square,triangle,circle,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.11307914595037,1.13,NA,NA
E07RI1M08,7,E07RI1,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What kind of trees is this about: white, spruce, or pine?",NA,"There are many different kinds of pine trees. Some kinds are red, white, and ponderosa. Pines grow in most states. [prgrph] What kind of trees is this about?",NA,white,spruce,pine,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.545479145950375,NA,NA,NA
E07RI1MSAMPLE,7,E07RI1,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Which one has two wheels: tricycle, bicycle, or quad?",NA,Bicycles have two wheels. Tricycles have three wheels. Quads have four wheels. [prgrph] Which one has two wheels?,NA,tricycle,bicycle,quad,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2H11,7,E07RI2,"H - Here are three words and sentences for you to read. (Point to each.) What is this paragraph about: nails, toes, or fingers?",NA,Humans have nails on their fingers and toes. Nails help to protect the ends of fingers and toes. We have to keep our nails trimmed. Nails grow faster during summer. [prgrph] What is this paragraph about?,NA,nails,toes,fingers,a,Changed directions to independent reading.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.67,NA
E07RI2H12,7,E07RI2,"H - Here are three words. (Point to each.) I will read a paragraph to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: coffee, tea, or juice?",NA,"Tea is one of the most popular drinks in the world. India and China are the largest producers of tea. Tea is considered to be beneficial to one's health. There are many different kinds of tea, but they are all come from the same plant. [prgrph] What is this paragraph about?
",NA,coffee,tea,juice,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2H13,7,E07RI2,H - Here are three words and sentences for you to read. (Point to each and have student read sentences.) What is this about? (Do not read answer choices.),NA,A pond is a small body of fresh water. There can be a lot of life in a pond. Even the smallest pond will have some animal life. Plants also grow in ponds. [prgrph] What is this about?,NA,animals,lake,pond,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.5,NA,NA
E07RI2H14,7,E07RI2,"H - Here are three words. (Point to each.) I will read a paragraph to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: fruits, flowers, or gifts?",NA,Flowers are pretty and smell good. Flowers are used for many things. There are many kinds of flowers. Flowers are a nice gift. [prgrph] What is this paragraph about?,NA,fruits,flowers,gifts,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.151420854049625,NA,NA,NA
E07RI2H15,7,E07RI2,"H - Here are three words. (Point to each.) I will read a paragraph to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: worms, clothing, or silk?",NA,Silk is a natural fiber made by silkworms. It takes many of the worms to make even a small amount of silk. Silk can be woven into clothing. It is considered a precious fiber. [prgrph] What is this paragraph about?,NA,worms,clothing,silk,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA
E07RI2HSAMPLE,7,E07RI2,"H - Here are three words. (Point to each.) I will read a paragraph to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: sand, Sahara, or deserts?","Here are three words. [highlight answer choices] I will read a paragraph to you, follow along. [highlight paragraph] What is this paragraph about: sand, Sahara, or deserts?",A desert is dry land. Deserts cover one third of the Earth. Only twenty percent of deserts are covered in sand. The largest hot desert is the Sahara .[prgrph] What is this paragraph about?,NA,sand,Sahara,deserts,c,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI2HSAMPLE_intro.mp3,ELA_G7_E07RI2HSAMPLE_stem.mp3,ELA_G7_E07RI2HSAMPLE_a.mp3,ELA_G7_E07RI2HSAMPLE_b.mp3,ELA_G7_E07RI2HSAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.4172
E07RI2L01,7,E07RI2,"L - Here are three pictures with words. (Point to each.) A salad is made with fresh vegetables. Salads often have lettuce or spinach in them.What is this about: salad, apple, or milk?",NA,A salad is made with fresh vegetables. Salads often have lettuce or spinach in them. [prgrph] What is this about?,NA,salad,apple,milk,a,Changed carrot graphic to milk.,NA,Salad1.ai,Apple1.ai,Carrot1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2L02,7,E07RI2,"L - Here are three pictures with words. (Point to each.) Trees are tall plants made of wood. Trees can live for hundreds of years. What is this about: flower, trees, or grass?",NA,Trees are tall plants made of wood. Trees can live for hundreds of years. [prgrph] What is this about?,NA,flowers,trees,grass,b,No Changes.,NA,Flower4.ai,Tree3.ai,Grass1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2L03,7,E07RI2,"L - Here are three pictures with words. (Point to each.) Ducks live near water. Ducks eat plants.What is this about: plants, fish, or ducks?",NA,Ducks live near water. Ducks eat plants. [prgrph] What is this about?,NA,plants,fish,ducks,c,Simplified language by shortening sentences.,NA,Tomato_Plant1.ai,Fish2.ai,Duck.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.175920854049625,NA,NA,NA
E07RI2L04,7,E07RI2,"L - Here are three pictures with words. (Point to each.) A Mango is a fruit. Mangos taste good to many people.What is this about: orange, tree, or mango?",NA,A Mango is a fruit. Mangos taste good to many people. [prgrph] What is this about?,NA,orange,tree,mango,c,Simplified language by shortening sentences.,NA,Orange1.ai,Tree1.ai,Mango.ai,Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2L05,7,E07RI2,"L - Here are three pictures with words. (Point to each.) A mountain is made from rocks and earth. Mountains are on every continent.What is this about: mountain, mutton, or ocean?",NA,A mountain is made from rocks and earth. Mountains are on every continent. [prgrph] What is this about?,NA,mountain,mutton,ocean,a,changed rock to ocean,NA,Mountains2.ai,Sheep2.ai,Rock12.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2M06,7,E07RI2,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: water, islands, or continent?",NA,An island is a piece of land surrounded by water. You can get to an island in a boat. Islands are smaller than continents. [prgrph] What is this paragraph about?,NA,water,islands,continent,b,Changed second sentence per reviewer's suggestion.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E07RI2M07,7,E07RI2,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: rivers, lakes, or creeks?",NA,"Rivers usually contain fresh water. Rivers have many uses which include fishing, bathing, and swimming. Almost all rivers have a name. [prgrph] What is this paragraph about?",NA,rivers,lakes,creeks,a,Changed last sentence to eliminate the word creeks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2M08,7,E07RI2,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: zoo, pets, or humans?",NA,Pets are animals that live with humans. Dogs and cats are very popular pets. Some people have rabbits and hamsters as pets. [prgrph] What is this paragraph about?,NA,zoo,pets,humans,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.622479145950375,NA,NA,NA
E07RI2M09,7,E07RI2,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: campground, swing, or playground?",NA,"A playground is a fun place. At a playground you can find swings, slides, and even a sandbox. Playgrounds are very popular places. [prgrph] What is this paragraph about?",NA,campground,swing,playground,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI2M10,7,E07RI2,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read paragraph to student.) What is this paragraph about: popcorn, snacks, or butter?",NA,Popcorn is a type of corn. Popcorn is the only type of corn that pops. Popcorn is considered a healthy snack. [prgrph] What is this sentence about?,NA,popcorn,snacks,butter,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3H09,7,E07RI3,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Who was Dr. Martin Luther King Jr.: friend, preacher, or coach?","Here are three words. [highlight answer choices] I will read sentences to you, follow along. [highlight sentence] Who was Dr. Martin Luther King Jr.: friend, preacher, or coach?",Dr. Martin Luther King Jr. was a preacher. He led marches and spoke to large crowds of people. He wanted people to treat each other like friends. He is famous for this great work. [prgrph] Who was Dr. Martin Luther King Jr.?,NA,friend,preacher,coach,b,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI3H09_intro.mp3,ELA_G7_E07RI3H09_stem.mp3,ELA_G7_E07RI3H09_a.mp3,ELA_G7_E07RI3H09_b.mp3,ELA_G7_E07RI3H09_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.6004
E07RI3H10,7,E07RI3,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What is Ruth Bader Ginsburg's job:  judge, teacher, or president?","Here are three words. [highlight answer choices] I will read sentences to you, follow along. [highlight sentence] What is Sonia Sotomayor's job: judge, teacher, or president?",Ruth Bader Ginsburg is an important judge. She serves on the Supreme Court for the United States. The Supreme Court makes decisions about important issues for the whole country. She has a job that affects everyone. [prgrph] What is Ruth Bader Ginsburg's job?,NA,judge,teacher,president,a,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI3H10_intro.mp3,ELA_G7_E07RI3H10_stem.mp3,ELA_G7_E07RI3H10_a.mp3,ELA_G7_E07RI3H10_b.mp3,ELA_G7_E07RI3H10_c.mp3,FT,OI,OI,OI,NA,1.48727914595037,1.5,1.5,1.5
E07RI3H11,7,E07RI3,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What do hybrid cars have to power an engine: pedals, batteries, or gas?",NA,Hybrid cars are more energy efficient than standard cars. Hybrid cars have batteries that power an engine. People who drive hybrid cars spend less money on gas. Hybrid cars also create less pollution. [prgrph] What do hybrid cars have to power an engine?,NA,pedals,batteries,gas,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E07RI3H12,7,E07RI3,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What kind of storm hit the city of New Orleans in 2005: tornado, blizzard, or hurricane?",NA,Hurricane Katrina was a very strong hurricane that struck the city of New Orleans in 2005. The storm dropped a large amount of rain on the city. The walls that protected the city from flooding burst open. Thousands of people lost their homes and all of their belongings. [prgrph] What kind of storm hit the city of New Orleans in 2005?,NA,tornado,blizzard,hurricane,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3L01,7,E07RI3,"L - Here are three pictures with words. (Point to each.) The month of June marks the beginning of summer. The school year also ends in June. What season begins in the month of June: winter, summer, or school?",NA,The month of June marks the beginning of summer. The school year also ends in June. [prgrph] What season begins in the month of June?,NA,winter,summer,school,b,No Changes.,NA,Snow7.ai,Beach1.ai,School_House1.ai,Weather/Plants_Outdoors/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3L02,7,E07RI3,"L - Here are three pictures with words. (Point to each.) Trains run on tracks hammered into the ground. Trains can carry a lot of people and travel long distances. What do trains run on: roads, tracks, or rivers?",NA,Trains run on tracks hammered into the ground. Trains can carry a lot of people and travel long distances. [prgrph] What do trains run on?,NA,roads,tracks,rivers,b,No Changes.,NA,Road1.ai,Train_Tracks.ai,Mountains_River.ai,Transportation/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3L03,7,E07RI3,"L - Here are three pictures with words. (Point to each.) One way to make a sandwich is to start with two pieces of bread. Then you add lettuce, cheese, and meat. What do you start with?",NA,"One way to make a sandwich is to start with two pieces of bread. Then you add lettuce, cheese, and meat. [prgrph] What do you start with?",NA,juice,cheese,bread,c,"Added the words ""One way to ..."" to the beginning of the text.",NA,Juice_Box.ai,Cheese1.ai,Bread1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3L04,7,E07RI3,"L - Here are three pictures with words. (Point to each.) Icebergs are big chunks of ice floating out in the ocean. If a ship hits an iceberg, it can cause the ship to sink. What can sink if it hits an iceberg: a ship, ice, or whale?",NA,"Icebergs are big chunks of ice floating out in the ocean. If a ship hits an iceberg, it can cause the ship to sink. [prgrph] What can sink if it hits an iceberg?",NA,ship,ice,whale,a,No Changes.,NA,Boat2.ai,Ice_Cube1.ai,Whale2.ai,Transportation/Food/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3LSAMPLE,7,E07RI3,"L - Here are three pictures with words. (Point to each.) There are steps to learn to brush your teeth. First you put toothpaste on a brush. These sentences are about brushing your _______: teeth, tummy, or thumb?","Here are three pictures with words. [highlight answer choices] There are steps to learn to brush your teeth. First you put toothpaste on a brush. These sentences are about brushing your: teeth, tummy, or thumb?",There are steps to learn to brush your teeth. First you put toothpaste on a brush. [prgrph] These sentences are about brushing your _______?,NA,teeth,tummy,thumb,a,No Changes.,NA,Teeth.ai,Boy_Arrow_Stomach2.ai,Hand_Thumb.ai,People,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G7_E07RI3LSAMPLE_intro.mp3,ELA_G7_E07RI3LSAMPLE_stem.mp3,ELA_G7_E07RI3LSAMPLE_a.mp3,ELA_G7_E07RI3LSAMPLE_b.mp3,ELA_G7_E07RI3LSAMPLE_c.mp3,FT,OI,OI,OI,NA,-1.12982085404963,-1.11,-1.11,-1.11
E07RI3M05,7,E07RI3,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What forms a cloud and is hard to see through: rain, wind, or fog?",NA,"Fog happens when little water droplets form a cloud right above land or water. In thick fog, it can be hard to see anything around you. Fog can be scary for fishermen or sailors. [prgrph] What forms a cloud and is hard to see through?",NA,rain,wind,fog,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3M06,7,E07RI3,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What special part of snakes allows them to swallow big animals: jaws, teeth, or tail?",NA,"Some snakes, such as the python, have special jaws to swallow big creatures. When they catch their prey, pythons can stretch their mouths very wide. Their mouth becomes so large that some snakes can even swallow a small deer. [prgrph] What special part of snakes allows them to swallow big animals?",NA,jaws,teeth,tail,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3M07,7,E07RI3,"M - Here are three words. (Point to each.) Carpenters build homes. Plumbers make sure that water goes where it is supposed to. Electricians make sure a house has power. Who builds homes: firefighters, carpenters, or electricians?",NA,Carpenters build homes. Plumbers make sure that water goes where it is supposed to go. Electricians make sure a house has power. [prgrph] Who builds homes?,NA,firefighters,carpenters,electricians,b,"Added the word ""go"" to the end of the second sentence. Changed distractor from plumber to firefighters.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI3M08,7,E07RI3,"M - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Where does the rougH -skinned newt live: desert, jungle, or forest?",NA,The rough-skinned newt lives on the forest floors near small streams. It has brown skin and a bright orange belly. The rough-skinned newt blends in very well with the muddy banks of streams in the forest. [prgrph] Where does the rough-skinned newt live?,NA,desert,jungle,forest,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4H09,7,E07RI4,"H - Here are three words. (Point to each.)  I will read sentences to you. Follow along. (Point to and read sentences to student.) What word fills the blank: machine, cloth, or sport?",NA,"People drive cars. Robots work in factories. People use computers every day. Cars, robots, and computers are each a different type of _____. [prgrph] What word fills the blank?",NA,machine,toy,sport,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.19,NA,NA
E07RI4H10,7,E07RI4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What are these pieces of trees: streams, planets, or branches?",NA,"These parts stretch out of the trunk of a tree. In the spring, they sprout leaves. In the winter, the leaves fall to the ground. Sometimes kids hang from these parts. [prgrph] What are these parts of trees?",NA,streams,planets,branches,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.85,NA
E07RI4H11,7,E07RI4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What are these worlds called: planets, streams, or factories?",NA,These worlds orbit the sun. Some have rings like Saturn. Earth is one example. Mars and Jupiter are others and both are very red. [prgrph] What are these worlds called?,NA,planets,streams,factories,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.887979145950375,NA,NA,NA
E07RI4H12,7,E07RI4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What is this word musicians use: volume, rhythm, or science?",NA,There is a word musicians use. It means the flow of the music. Following this flow makes music easier to sing along with. It also makes it easier to dance. [prgrph] What is this word musicians use?,NA,volume,rhythm,science,b,Delete Item because of ratings.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4L01,7,E07RI4,"L - Here are three pictures with words. (Point to each.) The night was very black outside. Only the stars were shining. What is another word for black: clear, silver, or dark?",NA,The night was very black outside. Only the stars were shining. [prgrph] What is another word for black?,NA,clear,silver,dark,c,No Changes.,NA,Water4.ai,Mirror.ai,Moon_Stars3.ai,Food/Household Objects/Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4L02,7,E07RI4,"L - Here are three pictures with words. (Point to each.) Carpenters use hammers and saws. They use them to build houses. What are hammers and saws: tools, trucks, or toys?",NA,Carpenters use hammers and saws. They use them to build houses. [prgrph] What are hammers and saws?,NA,tools,trucks,toys,a,No Changes.,NA,Hammer_Saw.ai,Truck1.ai,Train1.ai,Tools/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.554020854049625,NA,NA,NA
E07RI4L03,7,E07RI4,"L - Here are three pictures with words. (Point to each.) Some people call schools gardens of learning. Students start out knowing a little and keep learning more. Gardens of learning are places where students ________. What word fills the blank: visit, grow, or shop?",NA,Some people call schools gardens of learning. Students start out knowing a little and keep learning more. Gardens of learning are places where students ________. [prgrph] What word fills the blank?,NA,visit,grow,shop,b,No Changes.,NA,Carnival1.ai,Tomato_Plants_Fence.ai,Shopping_Center.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4L04,7,E07RI4,"L - Here are three pictures with words. (Point to each.) The king received so many gifts. He was swimming in gifts. Swimming in gifts means the king received ________ gifts. What word fills the blank: one, two, or many? (Point to answer choices.)",NA,The king received so many gifts. He was swimming in gifts. Swimming in gifts means the king received ________ gifts. [prgrph] What word fills the blank?,NA,one,two,many,c,No Changes.,NA,Present1.ai,Present3.ai,Present4.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4M05,7,E07RI4,"M - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What word describes these things: bike, book, or car?",NA,A bicycle is one of these. It has two wheels. People ride these to get to places. [prgrph] What word describes these things?,NA,bike,book,car,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4M06,7,E07RI4,"M - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) This person is called a _____:  policeman, doctor, or bus driver?",NA,When we get sick we can visit someone for help. This person can give us medicine. This person can work in a hospital. This person is called a ______.,NA,policeman,doctor,bus driver,b,Changed item to suggestion of reviewer 3.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.00312085404962542,NA,NA,NA
E07RI4M07,7,E07RI4,"M - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) What amount of time is this: year, week, or minute?",NA,This is an amount of time. There are 60 in an hour. Each one lasts 60 seconds. [prgrph] What amount of time is this?,NA,year,week,minute,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4M08,7,E07RI4,"M - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.) Schools, houses, and factories are each a different type of _________: forest, animal, or building?",NA,"A school is one of these. A house is another. A factory is another. [prgrph] Schools, houses, and factories are each a different type of _______?",NA,forest,animal,building,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI4MSAMPLE,7,E07RI4,"M - Here are three words. (Point to each.) The track meet was about to begin. Myra told Kylee that she was as good as gold going into the race. As good as gold means that she thought she was going to _____: start, win, or lose.",NA,The track meet was about to begin. Myra told Kylee that she was as good as gold going into the race. As good as gold means that she thought she was going to _____.,NA,start,win,lose,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07RI5H09,7,E07RI5,"H -  Here are three words. (Point to each.) I will read a story to you. Follow along. (Point to and read story to student.) What is this story about: cheese, pizza, or dough?",NA,Pizza is fun to make. First you put the cheese and sauce on the dough. Then you put it in the oven. When it's done cooking you have a pizza. [prgrph] What is this story about?,NA,cheese,pizza,dough,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.025820854049625402,NA,NA,NA
E07RI5H10,7,E07RI5,H -  Here are three words and sentences for you to read. (Point to each and have student read sentences.) What happens on Wednesday? (Do not read answer choices.),"Here are three words and sentences for you to read. [highlight words first, then sentences] What happens on Wednesday? [No audio for answer choices]",Fun things happen at school. Tuesday is library day. Wednesday we play games. Friday is cooking day. [prgrph] What happens on Wednesday?,NA,games,library,cooking,a,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI5H10_intro.mp3,ELA_G7_E07RI5H10_stem.mp3,NA,NA,NA,NA,FT,OI,OI,NA,NA,2.1,2.1,2.1
E07RI5H11,7,E07RI5,"H -  Here are three words. (Point to each.)  I will read a story to you. Follow along. (Point to and read story to student.)  What is this story about: boys, cousins, or Noah?","Here are three words. [highlight answer choices] I will read a story to you. Follow along. [highlight story] What is this story about: boys, cousins, or Noah?",Noah has a big family. There are three boys and two girls in his family. He has lots of cousins too. Noah likes having a big family. [prgrph] What is this story about?,NA,boys,cousins,Noah,c,Changed answer to Noah per reviewer's suggestion.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI5H11_intro.mp3,ELA_G7_E07RI5H11_stem.mp3,ELA_G7_E07RI5H11_a.mp3,ELA_G7_E07RI5H11_b.mp3,ELA_G7_E07RI5H11_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.7257
E07RI5H12,7,E07RI5,"H -  Here are three words. (Point to each.)  I will read a story to you. Follow along. (Point to and read story to student.) What lives on a farm: airplanes, animals, or farms?","Here are three words. [highlight answer choices] I will read a story to you. Follow along. [highlight story] What lives on a farm: airplanes, animals, or farms?",There are lots of animals on a farm. Goats and sheep live on a farm. Cows live on a farm. Chickens live on farms too. [prgrph] What lives on a farm?,NA,airplanes,animals,farms,b,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G7_E07RI5H12_intro.mp3,ELA_G7_E07RI5H12_stem.mp3,ELA_G7_E07RI5H12_a.mp3,ELA_G7_E07RI5H12_b.mp3,ELA_G7_E07RI5H12_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.5566
