item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M07GEO2.4_H12,7,M07GEO2.4,"(H) You need to tile a floor with 1' X 1' tiles (Point to student materials.) We can diagram the room to show the length and width. (Point to materials.) The formula for area is A = L x W. If the room is 5 feet long and 6 feet wide, how many tiles do you need: 28, 29, or 30?","If the room is 5 feet long and 6 feet wide, how many tiles do you need?",28,29,30,c,NA,Rectangle34.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.5,NA
M07GEO2.4_L01,7,M07GEO2.4,"(L) You need to put 1"" X 1"" blocks in a small box. (Point to student materials.) The box is 3 inches long by 2 inches wide. We can draw the blocks that fit into the bottom of the box. They look like this: (Point to diagram of blocks.) How many blocks fit in the box: 4, 5, or 6?",How many blocks fit in the box?,4,5,6,c,NA,Rectangle23.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07GEO2.4_L02,7,M07GEO2.4,"(L) You need to put 1"" X 1"" blocks in a small box. (Point to student materials.) The box is 3 inches long by 3 inches wide. We can draw the blocks that fit into the bottom of the box. They look like this: (Point to diagram of blocks.) How many blocks fit in the box: 9, 10, or 11?",How many blocks fit in the box?,9,10,11,a,NA,Square29.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07GEO2.4_L03,7,M07GEO2.4,"(L) You need to put 1"" X 1"" blocks in a small box (Point to student materials.) The box is 2 inches long by 2 inches wide. We can draw the blocks that fit into the bottom of the box. They look like this: (Point to diagram of blocks). How many blocks fit in the box: 3, 4, or 5?",How many blocks fit in the box?,3,4,5,b,NA,Square30.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07GEO2.4_L04,7,M07GEO2.4,"(L) You need to put 1"" X 1"" blocks in a small box. (Point to student materials.) The box is 4 inches long by 2 inches wide. We can draw the blocks that fit into the bottom of the box. They look like this: (Point to diagram of blocks.) How many blocks fit in the box: 7, 8 or 9?",How many blocks fit in the box?,7,8,9,b,NA,Rectangle24.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.35,NA,NA
M07GEO2.4_M05,7,M07GEO2.4,"(M) You need to put 1' X 1' boxes on a shelf. (Point to student materials.) The shelf is 5 feet long by 3 feet wide.We can draw a diagram of the shelf with the boxes on it. (Point to diagram of shelf.) How many boxes fit on the shelf: 15, 20, or 25?",How many boxes fit on the shelf?,15,20,25,a,NA,Rectangle25.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.58,NA
M07GEO2.4_M06,7,M07GEO2.4,"(M) You need to put 1' X 1' square boxes on a shelf. (Point to student materials.) The shelf is 4 feet long by 4 feet wide. We can draw a diagram of the shelf with the boxes on it. (Point to diagram of shelf.) How many boxes fit on the shelf: 14, 15, or 16?",How many boxes fit on the shelf?,14,15,16,c,NA,Square31.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.37,NA,NA
M07GEO2.4_M07,7,M07GEO2.4,"(M) You need to put 1' X 1' square boxes on a shelf. (Point to student materials.) The shelf is 4 feet long by 3 feet wide. We can draw a diagram of the shelf with the boxes on it. (Point to diagram of shelf.) How many boxes fit on the shelf: 11, 12, or 13?",How many boxes fit on the shelf?,11,12,13,b,NA,Rectangle26.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07GEO2.4_M08,7,M07GEO2.4,"(M) You need to put 1' X 1'  square boxes on a shelf. (Point to student materials.) The shelf is 7 feet long by 2 feet wide. We can draw a diagram of the shelf with the boxes on it. (Point to diagram of shelf.) How many boxes fit on the shelf: 14, 15, or 16?",How many boxes fit on the shelf?,14,15,16,a,NA,Rectangle27.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07GEO2.4_SAMPLE,7,M07GEO2.4,"(M) Here is a square that is 4 feet by 3 feet (Point to student materials.) Area equals length times width, or A =  L x W. How many square feet is this square: 12, 15, or 18?",What is the area of this square?,12,15,18,a,NA,Rectangle28.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.1_H09,7,M07RPR1.1,"(H) Jay walks 2 miles per hour (Point to student materials.) How many miles will he walk in six hours: 10 miles, 11 miles, or 12 miles, 10, 11, or 12?",How many miles will he walk in six hours?,10,11,12,c,NA,Multiplication_Ruler_2x6.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.01,0.01,0.01,NA
M07RPR1.1_H10,7,M07RPR1.1,"(H) Joe walks 2 miles per hour (Point to student materials.) How many miles will he walk in eight hours: 16, 17, or 18?",How many miles will he walk in eight hours?,16,17,18,a,NA,Multiplication_Ruler_2x8.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G7_M07RPR1.1_H10_intro.mp3,Math_G7_M07RPR1.1_H10_stem.mp3,Math_G7_M07RPR1.1_H10_a.mp3,Math_G7_M07RPR1.1_H10_b.mp3,Math_G7_M07RPR1.1_H10_c.mp3,FT,OI,OI,OI,NA,1.42,1.42,1.42,1.42
M07RPR1.1_H11,7,M07RPR1.1,"(H) Lizzy walks 2 miles per hour (Point to student materials.) How many miles will she walk in ten hours: 18, 19, or 20?",How many miles will she walk in ten hours?,18,19,20,c,NA,Multiplication_Ruler_2x10.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.03,NA,NA,NA
M07RPR1.1_H12,7,M07RPR1.1,"(H) Josh walks 2 miles per hour (Point to student materials.) How many miles will he walk in twelve hours: 24, 25, or 26?",How many miles will he walk in twelve hours?,24,25,26,a,NA,Multiplication_Ruler_2x12.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G7_M07RPR1.1_H12_intro.mp3,Math_G7_M07RPR1.1_H12_stem.mp3,Math_G7_M07RPR1.1_H12_a.mp3,Math_G7_M07RPR1.1_H12_b.mp3,Math_G7_M07RPR1.1_H12_c.mp3,FT,OI,OI,OI,NA,1.01,1.01,1.01,1.01
M07RPR1.1_L01,7,M07RPR1.1,"(L) Here is a calendar for the week. (Point to student materials.) It shows what Johnny eats for lunch. Johnny eats 1 hamburger for lunch every day. (Point to each hamburger.) How many hamburgers did he eat after 3 days: 1, 2, or 3?",How many hamburgers did he eat after 3 days?,1 hamburger,2 hamburgers,3 hamburgers,c,NA,Cheeseburger_Calendar1.ai,Cheeseburger1.ai,Cheeseburger2.ai,Cheeseburger3.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.49,NA,NA,NA
M07RPR1.1_L02,7,M07RPR1.1,"(L) Here is a calendar for the week. (Point to materials.)  It shows what Johnny eats for lunch. Johnny eats 1 hamburger for lunch every day. (Point to each hamburger.) How many hamburgers did he eat after 2 days: 2, 3, or 4?",How many hamburgers did he eat after 2 days?,2 hamburgers,3 hamburgers,4 hamburgers,a,NA,Cheeseburger_Calendar2.ai,Cheeseburger2.ai,Cheeseburger3.ai,Cheeseburger4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.16,NA,NA,NA
M07RPR1.1_L03,7,M07RPR1.1,"(L) Here is a calendar that shows when Jose gets paid money. (Point to calendar.) Jose earns $1 dollar per week for doing a job at home. How many dollars did Jose get in 4 weeks: 4, 5, or 10?",How many dollars did Jose get in 4 weeks?,4 dollars,5 dollars,10 dollars,a,NA,Calendar_1Bill_1.ai,1Bill_2.ai,1Bill_3.ai,1Bill_4.ai,Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.89,NA,NA,NA
M07RPR1.1_L04,7,M07RPR1.1,"(L) Here is a calendar that shows when Mary gets paid money. (Point to calendar.) Mary earns $1 dollar per week for doing a job at school. How many dollars did Mary get in 3 weeks: 1, 2, or 3?",How many dollars did Mary get in 3 weeks?,1 dollar,2 dollars,3 dollars,c,NA,Calendar_1Bill_2.ai,1Bill_1.ai,1Bill_5.ai,1Bill_6.ai,Money,prompt + graphic,graphic + number,graphic + number,graphic + number,Math_G7_M07RPR1.1_L04_intro.mp3,Math_G7_M07RPR1.1_L04_stem.mp3,Math_G7_M07RPR1.1_L04_a.mp3,Math_G7_M07RPR1.1_L04_b.mp3,Math_G7_M07RPR1.1_L04_c.mp3,FT,OI,OI,OI,NA,-1.78,-1.78,-1.78,-1.78
M07RPR1.1_M05,7,M07RPR1.1,"(M) Here is a clock showing 12:00 o'clock. The hour hand moves 1 number per hour. What number will the hour hand be on after 10 hours: 8, 9, or 10?",What number will the hour hand be on after 10 hours?,8,9,10,c,NA,Clock1.ai,Clock13.ai,Clock14.ai,Clock15.ai,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.18,NA,NA,NA
M07RPR1.1_M06,7,M07RPR1.1,"(L) Here is a clock showing 12:00 o'clock. (Point to the clock). The hour hand moves 1 number per hour. What number will the hour hand be on after 8 hours: 8, 9, or 10?",What number will the hour hand be on after 8 hours?,8,9,10,a,NA,Clock1.ai,Clock13.ai,Clock14.ai,Clock15.ai,Time,prompt + graphic,graphic + number,graphic + number,graphic + number,Math_G7_M07RPR1.1_M06_intro.mp3,Math_G7_M07RPR1.1_M06_stem.mp3,Math_G7_M07RPR1.1_M06_a.mp3,Math_G7_M07RPR1.1_M06_b.mp3,Math_G7_M07RPR1.1_M06_c.mp3,FT,OI,OI,OI,NA,1,1,1,1
M07RPR1.1_M07,7,M07RPR1.1,"(M) Here is a clock showing 12:00 o'clock. The hour hand moves 1 number per hour. What number will the hour hand be on after 7 hours: 7, 8, or 9?",What number will the hour hand be on after 7 hours?,7,8,9,a,NA,Clock1.ai,Clock17.ai,Clock13.ai,Clock14.ai,Time,prompt + graphic,graphic + number,graphic + number,graphic + number,Math_G7_M07RPR1.1_M07_intro.mp3,Math_G7_M07RPR1.1_M07_stem.mp3,Math_G7_M07RPR1.1_M07_a.mp3,Math_G7_M07RPR1.1_M07_b.mp3,Math_G7_M07RPR1.1_M07_c.mp3,FT,NA,NA,OI,NA,1.4,NA,NA,0.9852
M07RPR1.1_M08,7,M07RPR1.1,"(M) Here is a clock showing 12:00 o'clock. (Point to the clock.) The hour hand moves 1 number per hour. What number will the hour hand be on after 6 hours: 4, 5, or 6?",What number will the hour hand be on after 6 hours?,4,5,6,c,NA,Clock1.ai,Clock18.ai,Clock19.ai,Clock20.ai,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.21,NA,NA,NA
M07RPR1.1_SAMPLE,7,M07RPR1.1,"(L) Matt walks 2 miles per hour (Point to student materials.) How many miles will he walk in three hours: 2 miles, 4 miles, or 6 miles?",How many miles will he walk in three hours?,2 miles,4 miles,6 miles,c,NA,Walking2.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CH09,7,M07RPR1.2c,"(H) Bob puts 10 boxes in a truck each hour. (Point to student materials.) How many boxes does he put in the truck in 3 hours: 5 + 5 = 10, 10 + 10 = 20, or 10 + 10 + 10 = 30?",How many boxes does he put in the truck in 3 hours?,5 + 5=10,10 + 10 = 20,10 + 10 + 10 = 30,c,NA,Square_Blocks_On_Board4.ai,Square_Blocks_On_Board1.ai,Square_Blocks_On_Board2.ai,Square_Blocks_On_Board3.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.15,NA
M07RPR1.2CH10,7,M07RPR1.2c,"(H) Clara puts 10 boxes in a truck each hour. (Point to student materials.) How many boxes does she put in the truck in 4 hours: 10 + 10 = 20, 10 + 10 + 10 = 30, or 10 + 10 + 10 + 10 = 40?",How many boxes does she put in the truck in 4 hours?,10 + 10 = 20,10 + 10 + 10 = 30,10 + 10 + 10 +10 =40,a,NA,Square_Blocks_On_Board4.ai,Square_Blocks_On_Board2.ai,Square_Blocks_On_Board3.ai,Square_Blocks_On_Board7.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.17,NA
M07RPR1.2CH11,7,M07RPR1.2c,"(H) Kenzie puts 10 boxes in a truck each hour. (Point to boxes.) How many boxes does she put in the truck in 3 hours: 10 X 1 = 10, 10 X 2 = 20, or 10 X 3 = 30?",How many boxes does she put in the truck in 3 hours?,10 x 1 = 10,10 x 2 = 20,10 x 3 = 30,c,NA,Square_Blocks_On_Board4.ai,Square_Blocks_On_Board4.ai,Square_Blocks_On_Board2.ai,Square_Blocks_On_Board3.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.3,NA,NA
M07RPR1.2CH12,7,M07RPR1.2c,"(H) Dave puts 10 boxes in a truck each hour. (Point to student materials.) How many boxes does he put in the truck in 4 hours: 10 X 4 = 40, 10 X 5 = 50, or 10 X 6 = 60?",How many boxes does he put in the truck in 4 hours?,10 x 4 = 40,10 x 5 = 50,10 x 6 = 60,a,NA,Square_Blocks_On_Board4.ai,Square_Blocks_On_Board9.ai,Square_Blocks_On_Board10.ai,Square_Blocks_On_Board11.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CL01,7,M07RPR1.2c,"(L) Here is a teeter totter and students that all weigh the same. 3 students are sitting on one side. (Point to student materials). How many have to sit on the other side to make the teeter totter balance: 1, 2, or 3?",How many have to sit on the other side to make the teeter totter balance?,1,2,3,c,NA,Teeter_Totter4.ai,Teeter_Totter1.ai,Teeter_Totter2.ai,Teeter_Totter3.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CL02,7,M07RPR1.2c,"(L) Here is a teeter totter and students that all weigh the same. 2 students are sitting on one side. (Point to student materials.) How many have to sit on the other side to make the teeter totter balance: 2, 3, or 4?",How many have to sit on the other side to make the teeter totter balance?,2,3,4,a,NA,Teeter_Totter8.ai,Teeter_Totter5.ai,Teeter_Totter6.ai,Teeter_Totter7.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CL03,7,M07RPR1.2c,"(L) Here is a teeter totter and students that all weigh the same. 4 students are sitting on one side. (Point to teeter toter and students). How many have to sit on the other side to make the teeter totter balance: 2, 3, or 4?",How many have to sit on the other side to make the teeter totter balance?,2,3,4,c,NA,Teeter_Totter12.ai,Teeter_Totter9.ai,Teeter_Totter10.ai,Teeter_Totter11.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CL04,7,M07RPR1.2c,"(L) Here is a teeter totter and students that all weigh the same. 6 students are sitting on one side. (Point to student materials.) How many have to sit on the other side to make the teeter totter balance: 6, 7, or 8?",How many have to sit on the other side to make the teeter totter balance?,6,7,8,a,NA,Teeter_Totter15.ai,Teeter_Totter13.ai,Teeter_Totter14.ai,Teeter_Totter14.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CM05,7,M07RPR1.2c,"(M) Here is a balance beam scale. There is a moon rock on one side. (Point to scale and rock). The moon rock weighs 5 grams. A scientist has weights that are 1 gram each. How many weights will the scientist have to put on the scale to equal the moon rock: 3, 4, or 5?",How many weights will the scientist have to put on the scale to equal the moon rock?,3,4,5,c,NA,Scale6.ai,Scale3.ai,Scale4.ai,Scale5.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CM06,7,M07RPR1.2c,"(M) Here is a balance beam scale. There is a moon rock on one side. (Point to scale and rock). The moon rock weighs 10 grams. A scientist has weights that weigh 1 gram each. How many weights will the scientist have to put on the scale to equal the moon rock: 10, 11, or 12?",How many weights will the scientist have to put on the scale to equal the moon rock?,10,11,12,a,NA,Scale6.ai,Scale7.ai,Scale8.ai,Scale9.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CM07,7,M07RPR1.2c,"(M) Here is a balance beam scale. There is a moon rock on one side. (Point to scale and rock). The moon rock weighs 15 grams. A scientist has weights that are 1 gram each. How many weights will the scientist have to put on the scale to equal the moon rock: 13, 14 or 15?",How many weights will the scientist have to put on the scale to equal the moon rock?,13,14,15,c,NA,Scale6.ai,Scale11.ai,Scale12.ai,Scale13.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.39,NA,NA
M07RPR1.2CM08,7,M07RPR1.2c,"(M) Here is a balance beam scale. There is a moon rock on one side. (Point to student materials).  The moon rock weights 20 grams. A scientist has weights that weigh 1 gram each. How many weights will the scientist have to put on the scale to equal the moon rock: 20, 21, or 22?",How many weights will the scientist have to put on the scale to equal the moon rock?,20,21,22,a,NA,Scale6.ai,Scale14.ai,Scale15.ai,Scale16.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07RPR1.2CSAMPLE,7,M07RPR1.2c,"(M) This is a formula for finding distance; distance equals rate times time, or d=rt (Point to student materials.) Malia runs on her treadmill at 5 miles per hour for two hours. Which of these equations shows how far Malia went: rate = 2, distance = 5 X 2, or time = 2 X rate?","d = rt

Which of these equations shows how far Malia went?",r = 2,d = 5 X 2,t = 2 X r,b,NA,Girl_Treadmill.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP1.2_H09,7,M07STP1.2,"(H) This means greater than, this means less than, and ""="" means the same (Point to student materials.) Is 21 greater than, less than, or equal to 31?","Is 21 greater than, less than, or equal to 31?",>,<,=,b,NA,<>=_21.31.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.27,0.27,0.27,NA
M07STP1.2_H10,7,M07STP1.2,"(H) This means greater than, this means less than, and ""="" means the same (Point to student materials.) Is 40 greater than, less than, or equal to 30?","Is 40 greater than, less than, or equal to 30?",>,<,=,a,NA,<>=_40.30.ai,NA,NA,NA,Math Equations,prompt + graphic,symbol only,symbol only,symbol only,Math_G7_M07STP1.2_H10_intro.mp3,Math_G7_M07STP1.2_H10_stem.mp3,Math_G7_M07STP1.2_H10_a.mp3,Math_G7_M07STP1.2_H10_b.mp3,Math_G7_M07STP1.2_H10_c.mp3,NA,NA,NA,FT,NA,0.17,NA,NA,0.6088
M07STP1.2_H11,7,M07STP1.2,"(H) This means greater than, this means less than, and ""="" means the same (Point to student materials.) Is 35 greater than, less than, or equal to 35?","Is 35 greater than, less than, or equal to 35?",>,<,=,c,NA,<>=_35.35a.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M07STP1.2_H12,7,M07STP1.2,"(H) This means greater than, this means less than, and ""="" means the same (Point to student materials.) Is 21 greater than, less than, or equal to 31?","Is 21 greater than, less than, or equal to 31?",<,>,=,a,NA,<>=_21.31.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP1.2_L01,7,M07STP1.2,"(L) Three friends want to see who has the most money (Point to student materials.) Jose has 2 pennies, Mike has 1 penny, and Violet has 10 pennies. Who has the most pennies: Jose, Mike, or Violet?",Who has the most pennies?,Jose,Mike,Violet,c,NA,Jose_Mike_Violet.ai,Boy2.ai,Boy3.ai,Girl34.ai,People,prompt + graphic,word only,word only,word only,Math_G7_M07STP1.2_L01_intro.mp3,Math_G7_M07STP1.2_L01_stem.mp3,Math_G7_M07STP1.2_L01_a.mp3,Math_G7_M07STP1.2_L01_b.mp3,Math_G7_M07STP1.2_L01_c.mp3,FT,OI,OI,OI,NA,-1.69,-1.69,-1.69,-1.69
M07STP1.2_L02,7,M07STP1.2,"(L) Three friends want to see who has the most money. (Point to student materials.) Habib has 3 pennies, Caleb has 7 pennies, and Logan has 1 penny. Who has the most pennies: Habib, Caleb, or Logan?",Who has the most pennies?,Habib,Caleb,Logan,b,NA,Habib_Caleb_Logan.ai,Boy2.ai,Boy3.ai,Boy4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,-1.03,NA,NA,NA
M07STP1.2_L03,7,M07STP1.2,"(L) Three friends want to see who has the most money. (Point to student materials.)  Ang has 9 pennies, Joseph has 4 pennies, and Nora has 4 pennies. (Point to student materials.)  Who has the most pennies: Ang, Joseph, or Nora?",Who has the most pennies?,Ang,Joseph,Nora,a,NA,Ang_Joseph_Nora.ai,Ang.ai,Joseph.ai,Nora.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP1.2_L04,7,M07STP1.2,"(L) Three friends want to see who has the most money (Point to student materials.) Scarlett has 6 pennies, Zeke has 3 pennies, and Eli has 2 pennies. (Point to student materials.) Who has the most pennies: Scarlett, Zeke, or Eli?",Who has the most pennies?,Scarlett,Zeke,Eli,a,NA,Scarlett_Zeke_Eli.ai,Scarlett.ai,Zeke.ai,Eli.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP1.2_M05,7,M07STP1.2,"(M) A fish likes to eat the larger meal, so his mouth opens to the larger meal (Point to student materials.) If the food is the same on both sides he swims back and forth eating both. We use an equal sign to show that and it looks like this: (Point to student materials.) Is 11 greater than, less than, or equal to 15?","Is 11 greater than, less than, or equal to 15?",>,<,=,b,NA,<>=_11.15.ai,Fish7.ai,Fish7.1.ai,Equals_Symbol.ai,"Animals, Math Equations",NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.12,NA,NA,NA
M07STP1.2_M06,7,M07STP1.2,"(M) A fish likes to eat the larger meal, so his mouth opens to the larger meal (Point to student materials.) If the food is the same on both sides he swims back and forth eating both. We use an equal sign to show that and it looks like this: (Point to student materials.) Is 15 greater than, less than, or equal to 15?","Is 15 greater than, less than, or equal to 15?",>,<,=,c,NA,<>=_15.15a.ai,Fish7.ai,Fish7.1.ai,Equals_Symbol.ai,"Animals, Math Equations",prompt + graphic,graphic + symbol,graphic + symbol,graphic + symbol,Math_G7_M07STP1.2_M06_intro.mp3,Math_G7_M07STP1.2_M06_stem.mp3,Math_G7_M07STP1.2_M06_a.mp3,Math_G7_M07STP1.2_M06_b.mp3,Math_G7_M07STP1.2_M06_c.mp3,FT,OI,OI,OI,NA,-0.56,-0.56,-0.56,-0.56
M07STP1.2_M07,7,M07STP1.2,"(M) An alligator always eats the biggest meal, so her mouth opens to the biggest meal. (Point to student materials.) If the food is the same on both sides she swims back and forth eating both.(Point to student materials.) Is 12 greater than, less than, or equal to 20?","Is 12 greater than, less than, or equal to 20?",>,<,=,b,NA,<>=_12.20.ai,Alligator1.ai,Alligator3.ai,Equals_Symbol.ai,"Animals, Math Equations",NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M07STP1.2_M08,7,M07STP1.2,"(M) An alligator always eats the biggest meal, so her mouth opens to the biggest meal (Point to student materials.) If the food is the same on both sides she swims back and forth eating both.(Point to student materials.) Is 20 greater than, less than, or equal to 12?","Is 20 greater than, less than, or equal to 12?",>,<,=,a,NA,<>=_20.12.ai,Alligator1.ai,Alligator3.ai,Equals_Symbol.ai,"Animals, Math Equations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP1.2_SAMPLE,7,M07STP1.2,"(H) Here is a line graph of the number of books SatBir checks out each month (Point to student materials.) Is the number of books SatBir has in June greater than, less than, or equal to the number of books he has in August?","Is the number of books SatBir has in June greater than, less than, or equal to the number of books he has in August?",>,<,=,b,NA,LineGraph_SatBirsBooks.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP2.3_H09,7,M07STP2.3,"(H) The average is a way to figure out what usually happens or what is typical. We can find the average of a group of numbers by adding them all and then dividing the sum by how many numbers we added. Here is a graph showing the average attendance of students in three different classes (Point to student materials.) On average, which class had more students: Music, Art, or P.E.?","On average, which class had more students?",Music (20),Art (30),P.E. (40),c,NA,BarGraph_Attendance1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M07STP2.3_H10,7,M07STP2.3,"(H) The average is a way to figure out what usually happens or what is typical. We can find the average of a group of numbers by adding them all and then dividing the sum by how many numbers we added. Here is a graph showing the average attendance of students in three different classes (Point to student materials.) On average, which class had more students: Music, Art, or P.E.?","On average, which class had more students?",Music(40),Art (30),P.E. (50),c,NA,BarGraph_Attendance2.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.89,NA
M07STP2.3_H11,7,M07STP2.3,"(H) The average is a way to figure out what usually happens or what is typical. We can find the average of a group of numbers by adding them all and then dividing the sum by how many numbers we added. Here is a graph showing the average attendance of students in three different classes. (Point to student materials.) On average, which class had more students: Music, Art, or P.E.?","On average, which class had more students?",Music (25),Art (44),P.E. (40),b,NA,BarGraph_Attendance3.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,word and number only,word and number only,word and number only,Math_G7_M07STP2.3_H11_intro.mp3,Math_G7_M07STP2.3_H11_stem.mp3,Math_G7_M07STP2.3_H11_a.mp3,Math_G7_M07STP2.3_H11_b.mp3,Math_G7_M07STP2.3_H11_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.1295
M07STP2.3_H12,7,M07STP2.3,"(H) The average is a way to figure out what usually happens or what is typical. We can find the average of a group of numbers by adding them all and then dividing the sum by how many numbers we added. Here is a graph showing the average attendance of students in three different classes (Point to student materials.) On average, which class had more students: Music, Art, or P.E.?","On average, which class had more students?",Music (39),Art (45),P.E. (35),b,NA,BarGraph_Attendance4.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
