item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M06EXE2.8_M05,6,M06EXE2.8,"(M) Richard went to the fair for the rides.  Most rides take 8 or more tickets. Tickets cost $1 each. (Point to student materials.) Which inequality matches his situation: are ticket prices greater than or equal to $8, less than $4, or equal to $6?","Which inequality matches his situation: are ticket prices greater than or equal to $8, less than $4, or equal to $6?",≥ $8,< $4,= $6,a,NA,FerrisWheel_1Dollar.ai,NA,NA,NA,Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE2.8_M06,6,M06EXE2.8,"(M) Match the inequality with its description. 2 times x is greater than y. (Point to student materials.) Which inequality matches the description: A, B, or C?",Which inequality matches the description?,2x > y,2x < y,2x = y,a,NA,NA,NA,NA,NA,NA,prompt (SM),number + letter,number + letter,number + letter,Math_G6_M06EXE2.8_M06_intro.mp3,Math_G6_M06EXE2.8_M06_stem.mp3,Math_G6_M06EXE2.8_M06_a.mp3,Math_G6_M06EXE2.8_M06_b.mp3,Math_G6_M06EXE2.8_M06_c.mp3,FT,OI,OI,OI,NA,1.43,1.43,1.43,1.43
M06EXE2.8_M07,6,M06EXE2.8,"(M) Amin wants to play a game. The games at the game center take 4 or more tickets. (Point to student materials.) Which expression matches Amin's situation: Do the games take exactly four tickets, greater than 6 tickets, or between 4 and 6 tickets?","Which expression matches Amin's situation: Do the games take exactly four tickets, greater than 6 tickets, or greater than or equal to 4 tickets?",= 4,> 6,"≥ 4, ≤ 6",c,NA,Boy_Girl_Tickets.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.34,NA,NA,NA
M06EXE2.8_M08,6,M06EXE2.8,"(M) You have to get at least 16 questions correct to get a B on a test.  (Point to student materials.) Which expression matches the description above: do you need to answer less than or equal to 15 questions correct, greater than or equal to 16 questions correct, or less than 10 questions correct?","Which expression matches the description above: do you need to answer less than or equal to 15 questions correct, greater than or equal to 16 questions correct, or less than 10 questions correct?",≤ 15,≥ 16,< 10,b,NA,Math_Test.ai,NA,NA,NA,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,NA,NA
M06EXE2.8_SAMPLE,6,M06EXE2.8,"(M) This sign shows that you must be over three feet tall to use this slide. (Point to student materials.) Which of these inequalities match that description: A, B, or C?",Which of these inequalities match that description?,height < 2 feet,height > 3 feet,height < 3 feet,b,NA,Slide1.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_H09,6,M06EXE3.9,"(H) Here is a real world math problem about speed. (Point to student materials). The speed, or rate, is found by dividing the distance by the time. Which equation shows this relationship: rate = distance plus time, rate = distance minus time, or rate equals distanced divided by time?","r = Rate
d = Distance
t = Time

Which equation shows this relationship: rate = distance plus time, rate = distance minus time, or rate equals distanced divided by time?",r = d + t,r = d - t,r = d ÷ t,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_H10,6,M06EXE3.9,"(H) Here is a real-world math problem about wages. (Point to student materials.) Tim makes $14 an hour, and his wife, Kim, makes $15 an hour. Which equation shows the relationship of their combined total wages: w = 14h + 15h; t = 14h + 15h; or k = 14h + 15h?","
w= Total Wages
h = Hours worked

Which equation shows the relationship of their combined total wages: w = 14h + 15h; t = 14w + 15w; or r = 14r + 15w?",w = 14h + 15h,t = 14w + 15w,r = 14r + 15w,a,NA,Guy_Girl_Bills.ai,NA,NA,NA,Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.71,NA
M06EXE3.9_H11,6,M06EXE3.9,"(H) Here is a real-world math problem about the cost of fruit. (Point to student materials.)  Apples cost $1 each, pineapples cost $3 each, and grapefruit cost $2 each. Which equation shows this relationship to determine total cost: c = 3d,  c = d + 3d + 2d, or 2d = c?","c = Cost
d = Dollars

Which equation shows this relationship to determine total cost: c = 3d,  c = d + 3d + 2d, or 2d = c?",c = 3d,c = d + 3d + 2d,2d = c,b,NA,Billboard2.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M06EXE3.9_H12,6,M06EXE3.9,(H) Here is a real world math problem about cost. (Point to student materials.) It costs $5 for a visor and $8 for a baseball hat. Which equation shows this relationship to determine total cost: t = 5d; c =  8d; or c = 5d + 8d?,"c = Cost
d = Dollars

Which equation shows this relationship to determine total cost: t = 5d; c =  8d; or c = 5d + 8d?",t = 5d,c = 8d,c = 5d + 8d,c,NA,Hat3.ai,NA,NA,NA,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_L01,6,M06EXE3.9,"(L)  Here is a real-world math problem about cats. (Point to student materials.) These two cats each have four legs. Which expression shows this relationship: four legs plus four legs, 2 legs plus two legs, or 4 legs?","Which expression shows this relationship: four legs plus four legs, 2 legs plus two legs, or 4 legs?",4l + 4l,2l + 2l,4l,a,NA,Cat22.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_L02,6,M06EXE3.9,"(L) Here is a real world math problem about fabric. (Point to student materials.) It takes 2 yards of fabric to make each pair of jeans. How much fabric is needed for three pairs of jeans: 2 + y,  2y + 2y + 2y, or y - 2?",How much fabric is needed for three pairs of jeans?,2 + y,2y + 2y +2y,y - 2,b,NA,Pants3.ai,NA,NA,NA,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_L03,6,M06EXE3.9,"(L) Here is a real world math problem about cost.  (Point to student materials.)  A store sells T-shirts for $5 each. They sell 2 T-shirts.  Which expression shows this relationship: 5d + 5d, 15d, or d + d?","d = Dollars

Which expression shows this relationship: 5d + 5d, 15d, or d + d?",5d + 5d,15d,d + d,a,NA,Shirt_5Bill.ai,NA,NA,NA,Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_L04,6,M06EXE3.9,"(L) Here is a real world math problem about candy bars. (Point to student materials.) King size candy bars cost $2.  Which expression shows how much 4 candy bars cost: 2d, 2d + 2d, or 2d +2d + 2d + 2d?","d = Dollars

Which expression shows how much candy bars cost?",2d,2d + 2d,2d + 2d + 2d +2d,c,NA,Chocolate2.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.16,NA,NA
M06EXE3.9_M05,6,M06EXE3.9,"(M) Here is a real-world math problem about paint. (point to student materials.) Darren and Clint want to paint a room. Darren paints twice as fast as Clint.  Which equation shows how much they paint together: p = 2r, p = r, or p = 2r + r?","
p = Paint
r = Clint's rate
2r = Darren's rate

Which equation shows how much they can paint if they work together: p = 2r, p = r, or p = 2r + r?",p = 2r,p = r,p = 2r + r,c,NA,Car7.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_M06,6,M06EXE3.9,"(M) Here is a real world math problem about eagles. (Point to student materials). All eagles have 2 wings.  Which equation shows this relationship: : w + 2 = e, e ÷ 2 = w, 2e = w?","e = Eagles
w = Wings

Which equation shows this relationship: w + 2 = e, e ÷ 2 = w, or 2e = w?",w + 2 = e,e ÷ 2 = w,2e = w,c,NA,Bird6.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_M07,6,M06EXE3.9,"(M) Here is a real-world math problem about how many apples are in a box. (Point to student materials.) For every box, there are 16 apples. Which equation shows this relationship: a = 16b; b = 16a, or 16 = ab?","a = Apples
b = Boxes

Which equation shows this relationship: a = 16b; b = 16a, or 16 = ab?",a = 16b,b = 16a,16 = ab,a,NA,Apple13.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_M08,6,M06EXE3.9,"(M) Here is a real world math problem about wages. (point to student materials.) Skylar makes $15 an hour. Which equation shows this relationship: p = 15t, t = 15 + p, or p = 15 - t?","w = Wages
d = Dollars

Which equation shows this relationship: p = 15t, t = 15 + p, or p = 15 - t?",w = 15d,t = 15 + d,w = 15 - d,a,NA,Guy_Bills.ai,NA,NA,NA,Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06EXE3.9_SAMPLE,6,M06EXE3.9,"(H) Here is a real-world math problem about recycling bottles for money. (Point to student materials.) For every bottle (b) that gets turned in at the recycling center, the store pays 5 cents (c). Which equation shows this relationship: c = 5b, b = 5c, or b= c ?",Which equation shows this relationship?,c = 5b,b = 2c,b = c,a,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G6_M06EXE3.9_SAMPLE_intro.mp3,Math_G6_M06EXE3.9_SAMPLE_stem.mp3,Math_G6_M06EXE3.9_SAMPLE_a.mp3,Math_G6_M06EXE3.9_SAMPLE_b.mp3,Math_G6_M06EXE3.9_SAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.004
M06GEO1.1_H09,6,M06GEO1.1,"(H) Here is a 6 foot by 3 foot rectangle and a triangle with a 6 foot base and 4 foot height.  (Point to student materials.) What is the total area of this figure: 28, 30 or 32 square feet?",What is the total area of this figure?,28,30,32,b,NA,Area_3x6.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.22,NA,NA,NA
M06GEO1.1_H10,6,M06GEO1.1,"(H) Here is a 2 inch by 8 inch rectangle and a triangle with a 2 inch base and 8 inch height.  (Point to student materials.) What is the total area of this figure: 24, 26, or 28 square feet?",What is the total area of this figure?,24,26,28,a,NA,Area_2x8.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.93,NA,NA,NA
M06GEO1.1_H11,6,M06GEO1.1,"(H) Here is a 7 foot by 3 foot rectangle and a triangle with a 7 foot base and 4 foot height.  (Point to student materials.) What is the total area of this figure: 25, 30 or 35 square feet?",What is the total area of this figure?,25,30,35,c,NA,Area_7x3.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.1_H12,6,M06GEO1.1,"(H) Here is a 4 inch by 8 inch rectangle and a triangle with a 4 inch base and 3 inch height.  (Point to student materials.) What is the total area of this figure: 24, 36, or 38 square feet?",What is the total area of this figure?,24,36,38,c,NA,Area_8x4.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.1_L01,6,M06GEO1.1,"(L) Here is a 3 foot by 3 foot square made of squares. (Point to student materials.) What is the area of this figure: 8, 9, or 10 square feet?",What is the area of this figure?,8,9,10,b,NA,Area_3x3.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G6_M06GEO1.1_L01_intro.mp3,Math_G6_M06GEO1.1_L01_stem.mp3,Math_G6_M06GEO1.1_L01_a.mp3,Math_G6_M06GEO1.1_L01_b.mp3,Math_G6_M06GEO1.1_L01_c.mp3,FT,OI,OI,OI,NA,0.75,0.75,0.75,0.75
M06GEO1.1_L02,6,M06GEO1.1,"(L) Here is a 2 inch by 2 inch square made of squares. (Point to student materials.) What is the area of this figure:  4, 5, or 6 square inches?",What is the area of this figure?,4,5,6,a,NA,Area_2x2.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.14,NA,NA,NA
M06GEO1.1_L03,6,M06GEO1.1,"(L) Here is a 2 foot by 4 foot rectangle made of squares. (Point to student materials.) What is the area of this figure: 8, 9, or 10 square feet?",What is the area of this figure?,8,9,10,a,NA,Area_2x4.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.8,NA,NA,NA
M06GEO1.1_L04,6,M06GEO1.1,"(L) Here is a 6 foot by 1 foot rectangle made of squares. (Point to student materials.) What is the area of this figure: 4, 5 or 6 square feet?",What is the area of this figure?,4,5,6,c,NA,Area_6x1.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G6_M06GEO1.1_L04_intro.mp3,Math_G6_M06GEO1.1_L04_stem.mp3,Math_G6_M06GEO1.1_L04_a.mp3,Math_G6_M06GEO1.1_L04_b.mp3,Math_G6_M06GEO1.1_L04_c.mp3,FT,OI,OI,OI,NA,-0.46,-0.46,-0.46,-0.46
M06GEO1.1_M05,6,M06GEO1.1,"(M) Here is a 3 foot by 4 foot rectangle, and a 2 foot by 2 foot square. (Point to student materials.) What is the area of this figure: 16, 18, or 20 square feet?",What is the area of this figure?,16,18,20,a,NA,Square_Cubes86.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G6_M06GEO1.1_M05_intro.mp3,Math_G6_M06GEO1.1_M05_stem.mp3,Math_G6_M06GEO1.1_M05_a.mp3,Math_G6_M06GEO1.1_M05_b.mp3,Math_G6_M06GEO1.1_M05_c.mp3,FT,OI,OI,OI,NA,1.24,1.24,1.24,1.24
M06GEO1.1_M06,6,M06GEO1.1,"(M) Here is a 1 inch by 3 inch rectanlge on top of a 2 inch by 6 inch rectangle. (Point to student materials.) What is the area of this figure: 13,  14, or 15 square inches?",What is the area of this figure?,13,14,15,c,NA,Square_Cubes87.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.95,NA,NA,NA
M06GEO1.1_M07,6,M06GEO1.1,"(M) Here is a 3 foot by 4 foot rectangle, and a 2 foot by 3 foot rectangle. (Point to student materials.) What is the area of this figure: 16, 18 or 20 square feet?",What is the area of this figure?,16,18,20,b,NA,Square_Cubes88.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G6_M06GEO1.1_M07_intro.mp3,Math_G6_M06GEO1.1_M07_stem.mp3,Math_G6_M06GEO1.1_M07_a.mp3,Math_G6_M06GEO1.1_M07_b.mp3,Math_G6_M06GEO1.1_M07_c.mp3,FT,OI,OI,OI,NA,1.66,1.66,1.66,1.66
M06GEO1.1_M08,6,M06GEO1.1,"(M) Here is a 3 yard by 5 yard rectangle and a 2 yard by 2 yard square. (Point to student materials.) What is the area of this figure: 19, 20 or 22 square feet?",What is the area of this figure?,19,20,22,a,NA,Square_Cubes89.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.64,NA,NA,NA
M06GEO1.1_SAMPLE,6,M06GEO1.1,"(L) Here is a 2 yard by 3 yard rectangle made of unit squares. (Point to student materials.) What is the area of this figure: 4, 5, or 6 square yards?",What is the area of this figure?,4,5,6,c,NA,Area_2x3.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_H09,6,M06GEO1.2,"(H) Here is a box that is 3 inches long, 4 inches wide, and 2 inches high. (Point to student materials.) How many cubic inches is this box: 20, 22, or 24?",How many cubic inches is this box?,20,22,24,c,NA,Square_Cubes90.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G6_M06GEO1.2_H09_intro.mp3,Math_G6_M06GEO1.2_H09_stem.mp3,Math_G6_M06GEO1.2_H09_a.mp3,Math_G6_M06GEO1.2_H09_b.mp3,Math_G6_M06GEO1.2_H09_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.5907
M06GEO1.2_H10,6,M06GEO1.2,"(H) Here is a box that is 10 inches long, 2 inches wide, and 2 inches high. (Point to student materials.) How many cubic inches is this box: 14, 20, or 40?",How many cubic inches is this box?,14,20,40,c,NA,Square_Cubes91.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M06GEO1.2_H11,6,M06GEO1.2,"(H) Here is a box that is 5 inches long, 3 inches wide, and 2 inches high. (Point to student materials.) How many cubic inches is this box: 30, 35, or 40?",How many cubic inches is this box?,30,35,40,a,NA,Square_Cubes92.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_H12,6,M06GEO1.2,"(H) Here is a box that is 3 inches long, 4 inches wide, and 3 inches high. (Point to student materials.) How many cubic inches is this box: 30, 36, or 40?",How many cubic inches is this box?,30,36,40,b,NA,Square_Cubes93.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_L01,6,M06GEO1.2,"(L) Here is a box that is 2 inches wide, 2 inches long, and 2 inches high. (Point to student materials.) How many cubic inches is this box: 4, 6, or 8?",How many cubic inches is this box?,4,6,8,c,NA,Square_Cubes94.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_L02,6,M06GEO1.2,"(L) Here is a box that is 2 inches wide, 3 inches wide, and 1 inch high. (Point to student materials.) How many cubic inches is this box: 6, 8, or 10?",How many cubic inches is this box?,6,8,10,a,NA,Square_Cubes95.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.52,NA,NA
M06GEO1.2_L03,6,M06GEO1.2,"(L) Here is a box that is 2 inches wide, 5 inches long, and 1 inch high. (Point to student materials.) How many cubic inches is this box: 6, 8, or 10?",How many cubic inches is this box?,6,8,10,c,NA,Square_Cubes96.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_L04,6,M06GEO1.2,"(L) Here is a box that is 1 inch wide, 3 inches long, and 1 inch high. (Point to student materials.) How many cubic inches is this box: 2, 3, or 5?",How many cubic inches is this box?,2,3,5,b,NA,Square_Cubes97.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_M05,6,M06GEO1.2,"(M) Here is a box that is 2 inches wide, 4 inches long, and 2 inches high. (Point to student materials.) How many cubic inches is this box: 14, 16, or 18?",How many cubic inches is this box?,14,16,18,b,NA,Square_Cubes98.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_M06,6,M06GEO1.2,"(M) Here is a box that is 1 inch wide, 11 inches long, and 1 inch high. (Point to student materials.) How many cubic inches is this box: 11, 12, or 13?",How many cubic inches is this box?,11,12,13,a,NA,Square_Cubes99.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_M07,6,M06GEO1.2,"(M) Here is a box that is 3 inches wide, 3 inches long, and 2 inches high. (Point to student materials.) How many cubic inches is this box: 15, 18, or 21?",How many cubic inches is this box?,15,18,21,b,NA,Square_Cubes100.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.2_M08,6,M06GEO1.2,"(M) Here is a box that is 4 inches long, 3 inches wide, and 1 inch high. (Point to student materials.) How many cubic inches is this box: 11, 12, or 13?",How many cubic inches is this box?,11,12,13,b,NA,Square_Cubes101.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.26,NA
M06GEO1.2_SAMPLE,6,M06GEO1.2,"(M) Here is a box that is 3 inches wide, 2 inches long, and 3 inches high. (Point to student materials.) How many cubic inches is this box: 12, 15, or 18?",How many cubic inches is this box?,12,15,18,c,NA,Square_Cubes102.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_H09,6,M06GEO1.3,"(H) Here is a rhombus that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (3, 5), (5, 3), or (3, 3)?",What are the coordinates for this point?,"(3, 5)","(5, 3)","(3, 3)",a,NA,Graph_Shape1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M06GEO1.3_H10,6,M06GEO1.3,"(H) Here is a rhombus that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (3, 6), (6, 3), or (3, 3)?",What are the coordinates for this point?,"(3, 6)","(6, 3)","(3, 3)",b,NA,Graph_Shape2.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.55,NA
M06GEO1.3_H11,6,M06GEO1.3,"(H) Here is a pentagon that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (4, 4), (4, 2), or (2, 4)?",What are the coordinates for this point?,"(4, 4)","(4, 2)","(2, 4)",c,NA,Graph_Shape3.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06GEO1.3_H11_intro.mp3,Math_G6_M06GEO1.3_H11_stem.mp3,Math_G6_M06GEO1.3_H11_a.mp3,Math_G6_M06GEO1.3_H11_b.mp3,Math_G6_M06GEO1.3_H11_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.1889
M06GEO1.3_H12,6,M06GEO1.3,"(H) Here is a pentagon that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (4, 4), (9, 4), or (9, 6)?",What are the coordinates for this point?,"(4, 4)","(9, 4)","(9, 6)",b,NA,Graph_Shape4.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.95,NA,NA
M06GEO1.3_L01,6,M06GEO1.3,"(L) Here is a triangle that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (1, 1), (2, 1), (3, 1)?",What are the coordinates for this point?,"(1, 1)","(2, 1)","(3, 1)",a,NA,Graph_Shape5.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_L02,6,M06GEO1.3,"(L) Here is a triangle that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (2, 3), (5, 5), (5, 1)?",What are the coordinates for this point?,"(2, 3)","(5, 5)","(5, 1)",b,NA,Graph_Shape6.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_L03,6,M06GEO1.3,"(L)  Here is a triangle that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (3, 3), (7, 7), (7, 3)?",What are the coordinates for this point?,"(3, 3)","(7, 7)","(7, 3)",c,NA,Graph_Shape7.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_L04,6,M06GEO1.3,"(L) Here is a triangle that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (4, 1), (2, 1), (3, 1)?",What are the coordinates for this point?,"(4, 1)","(2, 1)","(3, 1)",b,NA,Graph_Shape8.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_M05,6,M06GEO1.3,"(M) Here is a square that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (1, 1), (4, 1), (1, 4)?",What are the coordinates for this point?,"(1, 1)","(4, 1)","(1, 4)",c,NA,Graph_Shape9.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_M06,6,M06GEO1.3,"(M) Here is a square that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (7, 3), (3, 3), (4, 5)?",What are the coordinates for this point?,"(7, 3)","(3, 3)","(4, 5)",a,NA,Graph_Shape10.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_M07,6,M06GEO1.3,"(M) Here is a rectangle that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (2, 2), (2, 1), or (1, 1)?",What are the coordinates for this point?,"(2, 2)","(2, 1)","(1, 1)",b,NA,Graph_Shape11.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_M08,6,M06GEO1.3,"(M) Here is a rectangle that is missing coordinates for one point. (Point to student materials.) What are the coordinates for this point: (1, 5), (5, 3), or (3, 4)?",What are the coordinates for this point?,"(1, 5)","(5, 3)","(3, 4)",a,NA,Graph_Shape12.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.3_SAMPLE,6,M06GEO1.3,"(H) Here is a pentagon that is missing coordinates for one point (Point to student materials.) What are the coordinates for this point: (4, 3), (7, 4), or (6, 1)?",What are the coordinates for this point?,"(4,3)","(7,4)","(6,1)",b,NA,Graph_Shape13.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_H09,6,M06GEO1.4,"(H) Here is a 25x40 triangular prism and three nets.  A net shows all of the surfaces of a figure, top, bottom and all sides. (Point to student materials.)  Which net matches this triangular prism: A, B, or C?",Which net matches this triangular prism?,NA,NA,NA,a,NA,3D_Triangle4.ai,Unfolded_Shape1.ai,Rectangle17.ai,Triangle1.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_H10,6,M06GEO1.4,"(H) Here is a triangular prism with sides of 30, 30, and 35, and three nets.  A net shows all of the surfaces of a figure, top, bottom and all sides. (Point to student materials.)  Which net matches this triangular prism: A, B, or C?",Which net matches this triangular prism?,NA,NA,NA,c,NA,3D_Triangle5.ai,Rectangle18.ai,Triangle1.ai,Unfolded_Shape2.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
