item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M11FUN1.5_M06,11,M11FUN1.5,"(M)  Here are three different cars driving at different speeds. (Point to student materials.) Car A goes 75 kilometers per hour. Car B goes 50 kilometers per hour. Car C goes 95 kilometers per hour. Which car is going the slowest: A, B, or C?",Which car is going the slowest?,A,B,C,b,NA,Car14.ai,NA,NA,NA,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN1.5_M07,11,M11FUN1.5,"(M)  Here are three different kids walking at different speeds. (Point to student materials.) Alex walks 22  kilometers per hour. Bella walks 43 kilometers per hour.  Carson walks 85 kilometers per hour. Which kid is walking the fastest: Alex, Bella, or Carson?",Which kid is walking the fastest?,Alex,Bella,Carson,c,NA,Kids_km_h1.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.97,NA
M11FUN1.5_M08,11,M11FUN1.5,"(M)  Here are three different birds flying at different speeds. (Point to student materials.) The sparrow flies 83 kilometers per hour. The hawk flies 60 kilometers per hour. The parrot flies 75 kilometers per hour. Which bird is flying the slowest: sparrow, hawk, parrot?",Which bird is flying the slowest?,sparrow,hawk,parrot,b,NA,Birds_km_h1.ai,NA,NA,NA,Animals,prompt + graphic,number/letter only,number/letter only,number/letter only,Math_G11_M11FUN1.5_M08_intro.mp3,Math_G11_M11FUN1.5_M08_stem.mp3,Math_G11_M11FUN1.5_M08_a.mp3,Math_G11_M11FUN1.5_M08_b.mp3,Math_G11_M11FUN1.5_M08_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.0446
M11FUN1.5_SAMPLE,11,M11FUN1.5,"(M) Here are three animals moving at different speeds. (Point to student materials.) The cheetah is going 100 kilometers per hour, the horse is going 70 kilometers per hour, and the elephant is going 40 kilometers per hour. Which animal is going the slowest: the cheetah, horse, or elephant?",Which animal is going the slowest?,cheetah,horse,elephant,c,NA,Cheetah_Zebra_Elephant_km_hr.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M11FUN2.5_SAMPLE,11,M11FUN2.5,"(M) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 2: 14, 18, or 28?",What is the value for y when x = 2?,14,18,28,b,NA,Table_XY82.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5H09,11,M11FUN2.5,"(H) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 1: 20, 30, or 40",What is the value for y when x = 1?,20,30,40,b,NA,Table_XY83.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.04,NA,NA
M11FUN2.5H10,11,M11FUN2.5,"(H) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 3: 25, 50, or 75?",What is the value for y when x = 3?,25,50,75,c,NA,Table_ZY84.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number/letter only,number/letter only,number/letter only,Math_G11_M11FUN2.5H10_intro.mp3,Math_G11_M11FUN2.5H10_stem.mp3,Math_G11_M11FUN2.5H10_a.mp3,Math_G11_M11FUN2.5H10_b.mp3,Math_G11_M11FUN2.5H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.8509
M11FUN2.5H11,11,M11FUN2.5,"(H) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 5: 110, 11, or 99?",What is the value for y when x = 5?,110,11,99,a,NA,Table_XY85.ai,NA,NA,NA,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.36,NA
M11FUN2.5H12,11,M11FUN2.5,"(H) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 2: 36, 48, or 54?",What is the value for y when x = 2?,24,48,72,b,NA,Table_XY86.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M11FUN2.5L01,11,M11FUN2.5,"(L) Here is an output table showing what happens to y when x equals 1, 2, 3, 4 and 5. (Point to student materials.) What is the missing value for y when you follow the rule, multiply by 2:  1, 4, or 7?","What is the missing value for y when you follow the rule, multiply by 2?",1,4,7,b,NA,Table_XY87.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5L02,11,M11FUN2.5,"(L) Here is an output table showing what happens to y when x equals 1, 2, 3, 4 and 5. (Point to student materials.) What is the missing value for y when you follow the rule, multiply by 1: 1, 2, or 5?","What is the missing value for y when you follow the rule, multiply by 1?",1,2,5,c,NA,Table_XY89.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5L03,11,M11FUN2.5,"(L) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the missing value for y when you follow the rule, multiply by 3: 3, 6, or 9?","What is the missing value for y when you follow the rule, multiply by 3?",3,6,9,c,NA,Table_XY90.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5L04,11,M11FUN2.5,"(L) Here is an output table showing what happens to y when x equals 2, 3, 4, 5 and 6. (Point to student materials.) What is the missing value for y when you follow the rule, mutiply by 4:  4, 8, or 16?","What is the missing value for y when you follow the rule, multiply by 4?",4,8,16,b,NA,Table_XY91.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5M05,11,M11FUN2.5,"(M) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 3: 10, 20, or 30?",What is the value for y when x = 3?,10,20,30,c,NA,Table_XY92.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5M06,11,M11FUN2.5,"(M) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 1: 12, 13, or 17",What is the value for y when x = 1,12,13,17,a,NA,Table_XY93.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5M07,11,M11FUN2.5,"(M) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 4: 28, 50, or 60?",What is the value for y when x = 4?,28,50,60,c,NA,Table_XY94.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.5M08,11,M11FUN2.5,"(M) Here is an output table showing what happens to y when x equals 1, 2, 3, 4, and 5. (Point to student materials.) What is the value for y when x = 2: 9, 18, or 27",What is the value for y when x = 2?,9,18,27,b,NA,Table_XY95.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_H09,11,M11FUN2.6,"(H)  Here are some lines.  (Point to student materials). When a line is vertical, the slope is undefined. Which line has undefined slope: A, B, or C?",Which line has undefined slope?,A,B,C,c,NA,NA,Graph_Vector132.ai,Graph_Vector133.ai,Graph_Vector134.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_H10,11,M11FUN2.6,"(H)  Here are some lines.  (Point to student materials). When a line is horizontal, it has a slope of zero.  Which line has zero slope: A, B, or C?",Which line has zero slope?,A,B,C,b,NA,NA,Graph_Vector135.ai,Graph_Vector136.ai,Graph_Vector137.ai,Graphs_Number Lines_Tables,prompt (SM),graphic + number/letter,graphic + number/letter,graphic + number/letter,Math_G11_M11FUN2.6_H10_intro.mp3,Math_G11_M11FUN2.6_H10_stem.mp3,Math_G11_M11FUN2.6_H10_a.mp3,Math_G11_M11FUN2.6_H10_b.mp3,Math_G11_M11FUN2.6_H10_c.mp3,FT,OI,OI,OI,NA,1.25,1.25,1.25,1.25
M11FUN2.6_H11,11,M11FUN2.6,"(H)  Here are some lines. (Point to student materials). When a line is vertical, the slope is undefined. Which line has undefined slope: A, B, or C?",Which line has undefined slope?,A,B,C,a,NA,NA,Graph_Vector138.ai,Graph_Vecor139.ai,Graph_Vector140.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_H12,11,M11FUN2.6,"(H) Here are some lines. (Point to student materials). When a line is horizontal, it has a slope of zero.  Which line has zero slope: A, B, or C?",Which line has zero slope?,A,B,C,b,NA,NA,Graph_Vector141.ai,Graph_Vector142.ai,Graph_Vector143.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_L01,11,M11FUN2.6,"(L) Here are some lines.  (Point to student materials.)   A line with positive slope goes from lower to higher.  Which line has positive slope: A, B, or C?",Which line has positive slope?,A,B,C,a,NA,NA,Graph_Vector144.ai,Graph_Vector145.ai,Graph_Vector146.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.63,NA,NA,NA
M11FUN2.6_L02,11,M11FUN2.6,"(L) Here are some lines.  (Point to student materials.)   A line with positive slope goes from lower to higher. Which line has positive slope: A, B, or C?",Which line has positive slope?,A,B,C,b,NA,NA,Graph_Vector147.ai,Graph_Vector148.ai,Graph_Vector149.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_L03,11,M11FUN2.6,"(L) Here are some lines.  (Point to student materials.)   A line with positive slope goes up from left to right.  Which line has positive slope: A, B, or C?",Which line has positive slope?,A,B,C,c,NA,NA,Graph_Vector150.ai,Graph_Vector151.ai,Graph_Vector152.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.13,NA,NA,NA
M11FUN2.6_L04,11,M11FUN2.6,"(L) Here are some lines.  (Point to student materials.)   A line with positive slope goes up from left to right.  Which line has positive slope: A, B, or C?",Which line has positive slope?,A,B,C,b,NA,NA,Graph_Vector153.ai,Graph_Vector154.ai,Graph_Vector155.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_M05,11,M11FUN2.6,"(M)  Here are some lines.   (Point to student materials.)   A line with negative slope goes down from left to right. Which line has negative slope: A, B, or C?",Which line has negative slope?,A,B,C,a,NA,NA,Graph_Vector156.ai,Graph_Vector157.ai,Graph_Vector158.ai,Graphs_Number Lines_Tables,prompt (SM),graphic + number/letter,graphic + number/letter,graphic + number/letter,Math_G11_M11FUN2.6_M05_intro.mp3,Math_G11_M11FUN2.6_M05_stem.mp3,Math_G11_M11FUN2.6_M05_a.mp3,Math_G11_M11FUN2.6_M05_b.mp3,Math_G11_M11FUN2.6_M05_c.mp3,FT,OI,OI,OI,NA,1.15,1.15,1.15,1.15
M11FUN2.6_M06,11,M11FUN2.6,"(M)  Here are some lines.   (Point to student materials.) A line with negative slope goes down from left to right.  Which line has negative slope: A, B, or C?",Which line has negative slope?,A,B,C,b,NA,NA,Graph_Vector159.ai,Graph_Vector160.ai,Graph_Vector161.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.86,NA,NA,NA
M11FUN2.6_M07,11,M11FUN2.6,"(M)  Here are some lines.   (Point to student materials.)   A line with negative slope goes down from left to right. Which line has negative slope: A, B, or C?",Which line has negative slope?,A,B,C,c,NA,NA,Graph_Vector162.ai,Graph_Vector163.ai,Graph_Vector164.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.4,NA,NA,NA
M11FUN2.6_M08,11,M11FUN2.6,"(M)  Here are some lines.   (Point to student materials.) A line with negative slope goes down from left to right. Which line has negative slope: A, B, or C?",Which line has negative slope?,A,B,C,a,NA,NA,Graph_Vector165.ai,Graph_Vector166.ai,Graph_Vector167.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN2.6_SAMPLE,11,M11FUN2.6,"(H) Here is a line. (Point to student materials). When a line is vertical, the slope is undefined. Which line has undefined slope: A, B, or C?",Which line has undefined slope?,A,B,C,c,NA,IntersectingLines_ABC16.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AH09,11,M11FUN3.7a,"(H)  Here is a line that crosses the x-axis. (Point to student materials.) Where does this line cross the x-axis: at 3, 6, or 9?",Where does this line cross the x-axis?,3,6,9,a,NA,Graph_Vector168.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number/letter only,number/letter only,number/letter only,Math_G11_M11FUN3.7AH09_intro.mp3,Math_G11_M11FUN3.7AH09_stem.mp3,Math_G11_M11FUN3.7AH09_a.mp3,Math_G11_M11FUN3.7AH09_b.mp3,Math_G11_M11FUN3.7AH09_c.mp3,FT,OI,OI,OI,NA,0.23,0.23,0.23,0.23
M11FUN3.7AH10,11,M11FUN3.7a,"(H)  Here is a line that crosses the x-axis. (Point to student materials.) Where does this line cross the x-axis: at 10, 3, or -7?",Where does this line cross the x-axis?,10,3,-7,c,NA,Graph_Vector169.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AH11,11,M11FUN3.7a,"(H)  Here is a line that crosses the y-axis. (Point to student materials.) Where does this line cross the y-axis: at -5, 5, or 8?",Where does this line cross the y-axis?,5,-5,8,b,NA,Graph_Vector170.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AH12,11,M11FUN3.7a,"(H)  Here is a line that crosses the y-axis. (Point to student materials.) Where does this line cross the y-axis: at 6, 10, or -3?",Where does this line cross the y-axis?,6,10,-3,a,NA,Graph_Vector171.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AL01,11,M11FUN3.7a,"(L)  Here is a line that crosses the x-axis. (Point to student materials.) Where does this line cross the x-axis: at 2, 4, or 7?",Where does this line cross the x-axis?,2,4,7,b,NA,Graph_Vector172.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.63,NA,NA,NA
M11FUN3.7AL02,11,M11FUN3.7a,"(L)  Here is a line that crosses the x-axis. (Point to student materials.) Where does this line cross the x-axis: at 5, 7, or 10?",Where does this line cross the x-axis?,5,7,10,a,NA,Graph_Vector173.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.06,NA,NA,NA
M11FUN3.7AL03,11,M11FUN3.7a,"(L)  Here is a line that crosses the y- axis. (Point to student materials.) Where does this line cross the y-axis: at 4, 6, or 8?",Where does this line cross the y-axis?,4,6,8,c,NA,Graph_Vector174.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AL04,11,M11FUN3.7a,"(L)  Here is a line that crosses the y- axis. (Point to student materials.) Where does this line cross the y-axis: at 1, 3, or 9?",Where does this line cross the y-axis?,1,3,9,a,NA,Graph_Vector175.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AM05,11,M11FUN3.7a,"(M)  Here is a line that crosses the x- axis. (Point to student materials.) Where does this line cross the x-axis: at -1, -4, or -10?",Where does this line cross the x-axis?,-1,-4,-10,c,NA,Graph_Vector176.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number/letter only,number/letter only,number/letter only,Math_G11_M11FUN3.7AM05_intro.mp3,Math_G11_M11FUN3.7AM05_stem.mp3,Math_G11_M11FUN3.7AM05_a.mp3,Math_G11_M11FUN3.7AM05_b.mp3,Math_G11_M11FUN3.7AM05_c.mp3,FT,OI,OI,OI,NA,-1.08,-1.08,-1.08,-1.08
M11FUN3.7AM06,11,M11FUN3.7a,"(M)  Here is a line that crosses the y-axis. (Point to student materials.) Where does this line cross the y-axis: at -2, -6, -or -12?",Where does this line cross the y-axis?,-2,-6,-12,a,NA,Graph_Vector177.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AM07,11,M11FUN3.7a,"(M)  Here is a line that crosses the x-axis. (Point to student materials.) Where does this line cross the x-axis: at -3, -7, or -1?",Where does this line cross the x-axis?,-3,-7,-1,b,NA,Graph_Vector178.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7AM08,11,M11FUN3.7a,"(M)  Here is a line that crosses the y- axis. (Point to student materials.) Where does this line cross the y-axis: at -7, -4, or -8?",Where does this line cross the y-axis?,-7,-4,-8,c,NA,Graph_Vector179.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.7ASAMPLE,11,M11FUN3.7a,"(L) Here is a line that crosses the x axis. (Point to student materials.). Where does this line cross the x-axis: at 1, 3, or 5?",Where does this line cross the x-axis?,1,3,5,c,NA,Graph_Vector180.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.9_H09,11,M11FUN3.9,"(H) This equation can be drawn as a line. (Point to student materials.) Here are three lines. Which line shows y = x - 2: A, B, or C?",Which line shows y = x - 2?,A,B,C,b,NA,IntersectingLines_ABC17.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.46,NA,NA,NA
M11FUN3.9_H10,11,M11FUN3.9,"(H) This equation can be drawn as a line. (Point to student materials.) Here are three lines. Which line shows y = x + 0: A, B, or C?",Which line shows y = x + 0?,A,B,C,a,NA,IntersectingLines_ABC18.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.93,NA,NA,NA
M11FUN3.9_H11,11,M11FUN3.9,"(H) This equation can be drawn as a line. (Point to student materials.) Here are three lines. Which line shows y = x - 5: A, B, or C?",Which line shows y = x - 5?,A,B,C,c,NA,IntersectingLines_ABC19.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.56,NA,NA,NA
M11FUN3.9_H12,11,M11FUN3.9,"(H) This equation can be drawn as a line. (Point to student materials.) Here are three lines. Which line shows y = x + 3: A, B, or C?",Which line shows y = x + 3?,A,B,C,a,NA,IntersectingLines_ABC20.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.9_L01,11,M11FUN3.9,"(L) Here is a picture of a line with a positive slope.  (Point to student materials.)   A line with a positive slope goes up from left to right. Which line has a positive slope: A, B, or C?",Which line has a positive slope?,A,B,C,a,NA,Graph_Vector181.ai,Graph_Vector181.ai,Graph_Vector182.ai,Graph_Vector183.ai,Graphs_Number Lines_Tables,prompt + graphic,graphic + number/letter,graphic + number/letter,graphic + number/letter,Math_G11_M11FUN3.9_L01_intro.mp3,Math_G11_M11FUN3.9_L01_stem.mp3,Math_G11_M11FUN3.9_L01_a.mp3,Math_G11_M11FUN3.9_L01_b.mp3,Math_G11_M11FUN3.9_L01_c.mp3,FT,OI,OI,OI,NA,-0.82,-0.82,-0.82,-0.82
M11FUN3.9_L02,11,M11FUN3.9,"(L) Here is a picture of a line with zero slope. (Point to student materials. When a line is horizontal, it has a slope of zero. Which line has a zero slope: A, B, or C?",Which line has a zero slope?,A,B,C,b,NA,Graph_Vector188.ai,Graph_Vector185.ai,Graph_Vector186.ai,Graph_Vector187.ai,Graphs_Number Lines_Tables,prompt + graphic,graphic + number/letter,graphic + number/letter,graphic + number/letter,Math_G11_M11FUN3.9_L02_intro.mp3,Math_G11_M11FUN3.9_L02_stem.mp3,Math_G11_M11FUN3.9_L02_a.mp3,Math_G11_M11FUN3.9_L02_b.mp3,Math_G11_M11FUN3.9_L02_c.mp3,FT,OI,OI,OI,NA,0.22,0.22,0.22,0.22
M11FUN3.9_L03,11,M11FUN3.9,"(L)  Here is a picture of a line with an undefined slope. (Point to student materials.) When a line is vertical, is has an undefined slope. Which line has an undefinded slope: A, B, or C?",Which line has an undefinded slope?,A,B,C,c,NA,Graph_Vector192.ai,Graph_Vector189.ai,Graph_Vector190.ai,Graph_Vector191.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.9_L04,11,M11FUN3.9,"(L)  Here is a picture of a line with negative slope.   (Point to student materials.)   A line with negative slope goes down from left to right. Which line has a negative slope: A, B, or C?",Which line has a negative slope?,A,B,C,b,NA,Graph_Vector196.ai,Graph_Vector193.ai,Graph_Vector194.ai,Graph_Vector195.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.9_M05,11,M11FUN3.9,"(M)  Here are three lines.  (Point to student materials.)  A line with a slope of +2 means  for every two points the line goes up, it goes over one. Which of these lines has a slope of +2: A, B, or C?",Which of these lines has a slope of +2?,A,B,C,a,NA,NA,Graph_Vector197.ai,Graph_Vector198.ai,Graph_Vector199.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.9_M06,11,M11FUN3.9,"(M) Here are three lines. (Point to student materials.)  Which line goes through the  point (-2, -6): Line A, B, or C?","Which line goes through the  point (-2, -6)?",A,B,C,c,NA,IntersectingLines_ABC21.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.83,NA,NA,NA
M11FUN3.9_M07,11,M11FUN3.9,"(M)  Here are three lines.  (Point to student materials.)  A line with a slope of +1 means for every unit the line goes up, it goes right one unit. Which of these lines has a slope of +2: A, B, or C?",Which of these lines has a slope of +2?,A,B,C,a,NA,NA,Graph_Vector200.ai,Graph_Vector201.ai,Graph_Vector202.ai,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.31,NA,NA,NA
M11FUN3.9_M08,11,M11FUN3.9,"(M) Here are three lines (Point to student materials.)  Which line goes through the  point (5, 10): Line A, B, or C?","Which line goes through the  point (5, 10)?",A,B,C,a,NA,IntersectingLines_ABC22.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11FUN3.9_SAMPLE,11,M11FUN3.9,"(M) Here are three lines (Point to student materials.)  Which line goes through the  point (2, 2): Line A, B, or C?","Which line goes through the  point (2, 2)?",A,B,C,a,NA,IntersectingLines_ABC23.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11GCO1.1_H09,11,M11GCO1.1,"(H) Here are three hexagons: A, B, and C. (Point to student materials.) Congruent shapes are the same size. Which of these shapes are congruent: A & B, B & C, or A & C?",Which of these shapes are congruent?,A & B,B & C,A & C,b,NA,Hexagon3.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.25,NA
M11GCO1.1_H10,11,M11GCO1.1,"(H) Here are three octagons: A, B, and C. (Point to student materials.) Congruent shapes are the same size. Which of these shapes are congruent: A & B, B & C, or A & C?",Which of these shapes are congruent?,A & B,B & C,A & C,b,NA,Octagon2.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11GCO1.1_H11,11,M11GCO1.1,"(H) Here are three pentagons: A, B, and C (Point to student materials.) Congruent shapes are the same size. Which of these shapes are congruent: A & B, B & C, or A & C?",Which of these shapes are congruent?,A & B,B & C,A & C,a,NA,Pentagon2.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11GCO1.1_H12,11,M11GCO1.1,"(H) Here are three hexagons; A, B, and C (Point to student materials.) Congruent shapes are the same size. Which of these shapes are congruent: A & B, B & C, or A & C?",Which of these shapes are congruent?,A & B,B & C,A & C,c,NA,Hexagon4.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11GCO1.1_L01,11,M11GCO1.1,"(L) Here are three triangles: A, B, and C. (Point to student materials.) Congruent shapes are the same size. Which of these angles are congruent: A & B, B & C, or A & C?",Which of these angles are congruent?,A & B,B & C,A & C,b,NA,Triangle133.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11GCO1.1_L02,11,M11GCO1.1,"(L) Here are three circles: A, B, and C. (Point to student materials.) Congruent shapes are the same size. Which of these shapes are congruent: A & B, B & C, or A & C?",Which of these shapes are congruent?,A & B,B & C,A & C,b,NA,Circle26.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
