grade_for_match,content,item,delta,grades
7,Math,M07TNS1.1DH16,0.33542757036333043,A
7,Math,M07TNS1.1DL03,0.48551795605940956,A
7,Math,M07TNS1.2AH09,0.31658080203909306,A
7,Math,M07TNS1.2AH11,0.05540977122267601,A
7,Math,M07TNS1.2AM07,-0.01687124104360148,A
7,Math,M07TNS1.2AM08,0.47084089987567257,A
7,Math,M07TNS1.2ASAMPLE,-0.34078485886472687,A
7,Math,M07TNS1.2BL04,0.4524107087582363,A
7,Math,M07TNS1.2CH10,0.3766482442289603,A
7,Math,M07TNS1.2CH16,0.5507328521109466,A
7,Math,M07TNS1.2CM06,0.02934476137487313,A
7,Math,M07TNS1.2DH11,0.2383508536861543,A
7,Math,M07TNS1.2DM06,0.46719248498797,A
7,Math,M07TNS1.2DM07,-1.0227604279351665,B
6,ELA,E06LA1H10,-0.3981292849845715,A
6,ELA,E06LA1H11,-0.49542398781553104,A
6,ELA,E06LA1H12,0.12470445708227934,A
6,ELA,E06LA4H12,1.3820948620232574,B
6,ELA,E06LA4L04,0.5416853547210062,A
6,ELA,E06RI1H09,-0.15330465699607282,A
6,ELA,E06RI1H12,1.7814664323633258,C
6,ELA,E06RI1L01,0.22983433171102802,A
6,ELA,E06RI2H13,-0.08549999213479242,A
6,ELA,E06RI2M08,0.402832607122809,A
6,ELA,E06RI4H11,0.19095080802004816,A
6,ELA,E06RI4M07,0.5362618098878413,A
6,ELA,E06RI5M08,-0.33819656752576854,A
6,ELA,E06RI6H09,0.13213895153194563,A
6,ELA,E06RI6H10,-0.40685183577510103,A
6,ELA,E06RI6H11,-0.22122537120506003,A
6,ELA,E06RI8H09,0.46630521381011475,A
6,ELA,E06RI8L01,0.42786793298004305,A
6,ELA,E06RI8MSAMPLE,-0.3075084927458465,A
6,ELA,E06RL1H09,0.04927449264173398,A
6,ELA,E06RL1H12,-1.4896854433136522,B
6,ELA,E06RL1M05,0.7009398264656762,A
6,ELA,E06RL2H10,1.1934354220815888,B
6,ELA,E06RL2H12,1.3032962636386753,B
6,ELA,E06RL3H11,-0.9286651046912551,A
6,ELA,E06RL3L01,-0.6536312569995545,A
6,ELA,E06RL4H09,0.5197567374303427,A
6,ELA,E06RL4H12,-0.8238576911606748,A
6,ELA,E06RL4M05,0.28801209472701295,A
6,ELA,E06RL6H12,-0.5409962037337362,A
6,ELA,E06RL6L01,1.3772569711409497,B
6,ELA,E06RL6M07,0.13720926368995884,A
6,ELA,E06RL6M08,-0.6513698595795955,A
6,ELA,E06WR1M05,0.2696944686365453,A
6,ELA,E06WR1M07,-0.1356817997230932,A
6,ELA,E06WR2H12,0.4695852434832938,A
6,ELA,E06WR2M06,-1.101778614148623,B
6,ELA,E06WR3H12,0.015556277339879496,A
6,ELA,E06WR3M05,-0.6842637804413358,A
6,ELA,E06WR4H10,-0.22695194391471185,A
6,ELA,E06WR4H13,-0.08956212086258108,A
6,ELA,E06WR4L03,0.28585400670247596,A
6,ELA,E06WR4M08,0.4507451948782465,A
6,ELA,E06WR5H12,-0.3994783994306968,A
6,ELA,E06WR5L01,0.3254846928686961,A
6,ELA,E06WR5M06,0.8661012403177554,A
6,ELA,E06WR9M05,-0.4891136424599561,A
6,ELA,E06WR9M08,-0.08255286363785734,A
6,Math,M06EXE1.1_L01,0.13959747091092373,A
6,Math,M06EXE1.1_L02,0.01818426641534062,A
6,Math,M06EXE1.1_M06,-0.7587846570887864,A
6,Math,M06EXE1.3_H10,0.2936574931935869,A
6,Math,M06EXE2.5_L01,-1.249758462184192,B
6,Math,M06EXE2.7_H09,0.0889817833438907,A
6,Math,M06EXE2.7_M06,-0.360294237408842,A
6,Math,M06EXE2.8_H09,-0.8940914616901207,A
6,Math,M06EXE2.8_H11,0.0921176608590751,A
6,Math,M06EXE2.8_M06,-0.22956310445337832,A
6,Math,M06EXE3.9_H11,0.32062487345033597,A
6,Math,M06GEO1.1_L01,0.758491800379539,A
6,Math,M06GEO1.1_L04,1.0094738075506142,B
6,Math,M06GEO1.1_M07,-1.4776694614462078,B
6,Math,M06GEO1.2_H10,1.163811868453102,B
6,Math,M06GEO1.2_L02,0.8783801422449984,A
6,Math,M06GEO1.3_H09,-0.511255333958311,A
6,Math,M06RPR1.1_H09,-0.7230749507321895,A
6,Math,M06RPR1.1_L04,0.47876104639991124,A
6,Math,M06RPR1.1_M05,-0.7715374313311365,A
6,Math,M06RPR1.2_H11,-0.868018997231415,A
6,Math,M06RPR1.3AH09,1.159963187046495,B
6,Math,M06STP1.2_H11,0.6377035181285582,A
6,Math,M06STP1.3_H09,-1.213450294590037,B
6,Math,M06STP2.5_L02,0.3763590784062205,A
6,Math,M06STP2.5_M05,-0.3461725436225781,A
6,Math,M06STP2.5_M06,-1.189536986916818,B
6,Math,M06STP2.5BH10,-0.6248233720562032,A
6,Math,M06STP2.5BH11,0.7395252910205135,A
6,Math,M06STP2.5BL01,-0.7970751801005446,A
6,Math,M06STP2.5BL04,0.4671601281215318,A
6,Math,M06STP2.5CL02,-0.44571230126053746,A
6,Math,M06STP2.5CM05,0.017499375736321262,A
6,Math,M06TNS1.1_H09,0.9608120485330999,A
6,Math,M06TNS1.1_H12,0.3178772792908816,A
6,Math,M06TNS1.1_L01,-0.22453423769926026,A
6,Math,M06TNS1.1_L02,0.4648529042331584,A
6,Math,M06TNS2.2_H09,-0.33858826534781405,A
6,Math,M06TNS2.2_H10,-0.05357371772675637,A
6,Math,M06TNS2.2_L02,-1.4599256860775376,B
6,Math,M06TNS2.4_M05,-0.3841631956727657,A
6,Math,M06TNS3.5_H09,0.008933134994907565,A
6,Math,M06TNS3.5_H12,2.442835017026077,C
6,Math,M06TNS3.6AL04,0.43215451180212305,A
6,Math,M06TNS3.6CL02,0.6754016225891959,A
6,Math,M06TNS3.6CM05,-0.10219385459255279,A
6,Math,M06TNS3.7AH11,1.0479794633389803,B
6,Math,M06TNS3.7CH10,0.8862114083453597,A
4,ELA,E04LA1H10,0.17121617887352855,A
4,ELA,E04LA2M08,-0.5480759300211036,A
4,ELA,E04LA3H12,-0.1725318410483938,A
4,ELA,E04LA4M05,-0.07131055172754071,A
4,ELA,E04RF3L02,-1.8364756854120783,C
4,ELA,E04RF3MSAMPLE,0.5821977542412614,A
4,ELA,E04RF4L01,0.5421361526804481,A
4,ELA,E04RF4M06,-0.3265424688349602,A
4,ELA,E04RF4M08,0.042837682313931334,A
4,ELA,E04RI1H10,-0.142839624615814,A
4,ELA,E04RI1H12,-0.7412902337130867,A
4,ELA,E04RI1L04,0.28549898429199444,A
4,ELA,E04RI2H14,-0.6558926222283722,A
4,ELA,E04RI2M07,-0.9980659207557776,A
4,ELA,E04RI3H12,-0.29211714145591944,A
4,ELA,E04RI4H12,-0.5531360051227034,A
4,ELA,E04RI6M05,0.25650614000617095,A
4,ELA,E04RI8H12,0.25465641059834954,A
4,ELA,E04RI9H12,-0.7430567225474497,A
4,ELA,E04RI9M05,-0.43966612016092765,A
4,ELA,E04RI9M08,0.23980946638618905,A
4,ELA,E04RL1H09,1.3057942940034257,B
4,ELA,E04RL1H11,-0.10922025067449966,A
4,ELA,E04RL1M06,-0.4063974522130585,A
4,ELA,E04RL2H11,-0.4313007275164455,A
4,ELA,E04RL3H10,-0.12098336758011173,A
4,ELA,E04RL3HSAMPLE,0.9109082146981831,A
4,ELA,E04RL3L04,1.1030333059790756,B
4,ELA,E04RL6L01,0.19344461623057255,A
4,ELA,E04RL6M05,-0.07247898056881569,A
4,ELA,E04RL9H11,0.03176191405220803,A
4,ELA,E04RL9H12,-0.35556652486647833,A
4,ELA,E04WR3H12,-0.34874812554002116,A
4,ELA,E04WR3M05,0.2965417648365294,A
4,ELA,E04WR3M07,1.1789736311846477,B
4,ELA,E04WR3M08,0.4402802117636967,A
4,ELA,E04WR4H10,-0.04787681040386796,A
4,ELA,E04WR4H14,0.6174346975081068,A
4,ELA,E04WR4HSAMPLE,0.6649235485691279,A
4,ELA,E04WR4L02,0.2730892763872036,A
4,ELA,E04WR4L03,1.3693002471672822,B
4,ELA,E04WR4M05,0.23430413824608795,A
4,ELA,E04WR4M07,-0.13227693530261472,A
4,ELA,E04WR4M08,-0.3004650792793356,A
4,ELA,E04WR5H11,0.6724226730090898,A
4,ELA,E04WR5M08,0.1312851410582244,A
4,ELA,E04WR9M07,-0.024784495910499565,A
4,ELA,E04WR9M08,-0.25990517587708567,A
4,Math,M04GEO1.1_H11,0.09351246844368152,A
4,Math,M04GEO1.1_M06,1.0391495441439025,B
4,Math,M04GEO1.1_M08,0.670855487426002,A
4,Math,M04GEO1.2_M05,-1.1060661021661238,B
4,Math,M04GEO1.3_H10,0.10689432032071407,A
4,Math,M04GEO1.3_M05,-0.3332575299014693,A
4,Math,M04MED1.1_L01,0.2627600520117652,A
4,Math,M04MED1.2_H09,0.5576465088502752,A
4,Math,M04MED1.2_L03,0.004693774029233575,A
4,Math,M04MED1.2_M06,-0.08950309027454662,A
4,Math,M04MED1.3_M06,-0.18059983275287286,A
4,Math,M04MED1.3_SAMPLE,-0.10393432247908528,A
4,Math,M04MED2.4_H12,-1.4336597264965285,B
4,Math,M04MED2.4_M06,-1.0797358269446842,B
4,Math,M04NBT1.1_H12,0.6885708754722909,A
4,Math,M04NBT1.2_L02,0.2839475212963961,A
4,Math,M04NBT1.2_M05,0.4549204705010432,A
4,Math,M04NBT1.3_L01,0.044699208598853596,A
4,Math,M04NBT1.3_M07,0.08771240028353945,A
4,Math,M04NBT2.4_H09,0.4101157081191522,A
4,Math,M04NBT2.4_H11,-0.4498963047637273,A
4,Math,M04NBT2.4_L04,0.1759755384456575,A
4,Math,M04NBT2.5_H09,-0.3194096221008429,A
4,Math,M04NBT2.5_H10,-1.229736796706158,B
4,Math,M04NBT2.6_H10,0.09086324525989331,A
4,Math,M04NBT2.6_M07,-0.5315318333977463,A
4,Math,M04NOF1.1_H11,-0.6410902822206388,A
4,Math,M04NOF1.1_L01,-0.1545585787900113,A
4,Math,M04NOF1.1_M08,-0.005242316610244778,A
4,Math,M04NOF1.2_L01,-0.6339467789376191,A
4,Math,M04NOF1.2_M07,0.04938869160336147,A
4,Math,M04NOF2.3AH12,0.13568786994989582,A
4,Math,M04NOF2.3AL01,0.514536081493945,A
4,Math,M04NOF2.3BH11,0.3294638182152153,A
4,Math,M04NOF2.3CH10,0.3714117703795511,A
4,Math,M04NOF2.3DL01,-0.17601118844576324,A
4,Math,M04NOF2.3DL03,0.6006520247788445,A
4,Math,M04NOF2.4AL02,0.32038829358072785,A
4,Math,M04NOF2.4AL03,-0.2315896629906433,A
4,Math,M04OAT1.1_H12,-0.4964974002249775,A
4,Math,M04OAT1.1_L03,-0.027324943221682385,A
4,Math,M04OAT1.2_H09,-0.03836869936112224,A
4,Math,M04OAT1.2_H10,-0.4995132261915969,A
4,Math,M04OAT2.4_H11,0.2653866455588891,A
4,Math,M04OAT2.4_H12,1.2803221471324477,B
4,Math,M04OAT2.4_L01,0.8919411437520823,A
4,Math,M04OAT2.4_M5,0.13148649861703668,A
4,Math,M04OAT3.5_H11,-0.10157316893543417,A
3,ELA,E03LA1H12,0.9683809464486404,A
3,ELA,E03LA1M07,1.1453265848186724,B
3,ELA,E03LA1M08,-0.15951318870173264,A
3,ELA,E03LA4H09,0.08063147814329924,A
3,ELA,E03LA4M06,-0.6361315183586345,A
3,ELA,E03LA5M06,0.01779381761572774,A
3,ELA,E03RF4H10,-1.2176574207006732,B
3,ELA,E03RF4L01,-1.8704042822627698,C
3,ELA,E03RF4M07,1.1208368579173282,B
3,ELA,E03RI1H09,0.925062403982853,A
3,ELA,E03RI1H12,0.18848950804620904,A
3,ELA,E03RI2H14,-0.2803076011634795,A
3,ELA,E03RI2H15,0.12974999135962675,A
3,ELA,E03RI2L03,-0.4571956643185108,A
3,ELA,E03RI3H12,0.8963335890405473,A
3,ELA,E03RI4H09,-1.222449553042975,B
3,ELA,E03RI4M06,-1.3187466004667663,B
3,ELA,E03RI5H11,-0.12087196892407684,A
3,ELA,E03RI5H12,-0.08117221907072592,A
3,ELA,E03RI6H11,0.7164267716151523,A
3,ELA,E03RI8H10,-0.8213213485911013,A
3,ELA,E03RI9H10,0.4753202416964834,A
3,ELA,E03RL1H10,-2.004061301432588,C
3,ELA,E03RL1L02,0.6422829809486447,A
3,ELA,E03RL1M06,0.34428317091204674,A
3,ELA,E03RL2L02,-0.7485565439038633,A
3,ELA,E03RL2MSAMPLE,-0.5767744606491447,A
3,ELA,E03RL3H11,-0.9634679658708474,A
3,ELA,E03RL4H11,-1.3092827998535035,B
3,ELA,E03RL4M05,-0.1720964100324228,A
3,ELA,E03RL4M06,-0.5682198429903134,A
3,ELA,E03RL6M05,-2.063342766708337,C
3,ELA,E03RL7L03,-2.708923276382654,C
3,ELA,E03WR1L01,0.7558482745946092,A
3,ELA,E03WR1M05,-0.034067354466025775,A
3,ELA,E03WR2LSAMPLE,0.8608042597071653,A
3,ELA,E03WR2M08,-0.37153782674352337,A
3,ELA,E03WR3H09,-1.279426515280807,B
3,ELA,E03WR3L01,0.3070045430122065,A
3,ELA,E03WR3M05,0.1913817940644778,A
3,ELA,E03WR4H10,1.1316859068368983,B
3,ELA,E03WR4H13,0.9466214627531124,A
3,ELA,E03WR4L02,0.23730815007310072,A
3,ELA,E03WR4L03,0.3765014074982639,A
3,ELA,E03WR4M06,0.21107100448966717,A
3,ELA,E03WR4M07,1.098505986368123,B
3,ELA,E03WR5H10,1.1255756275320208,B
3,ELA,E03WR5M06,-0.8758500834602215,A
3,Math,M03GEO1.1_H10,-0.8610091153103885,A
3,Math,M03GEO1.1_L03,-0.10246475013163633,A
3,Math,M03GEO1.2_H10,-1.4170685133665268,B
3,Math,M03GEO1.2_H11,-2.0301300946313527,C
3,Math,M03MED1.1_M06,0.4913602152271795,A
3,Math,M03MED1.2_L03,-0.9429207492945185,A
3,Math,M03MED1.2_SAMPLE,-0.25528059806376224,A
3,Math,M03MED2.3_M06,-0.14094676629351674,A
3,Math,M03MED2.4_H10,-0.07311241053370605,A
3,Math,M03MED2.4_H11,-1.0859043504852648,B
3,Math,M03MED2.4_H12,-0.15662129962483728,A
3,Math,M03MED2.4_L01,-0.4256086302202141,A
3,Math,M03MED3.5AH12,-0.6451308159573879,A
3,Math,M03MED3.5AL02,1.0818290713878864,B
3,Math,M03MED3.7BL01,-0.2527650910198758,A
3,Math,M03MED3.7DH09,0.42918238180845514,A
3,Math,M03MED3.7DL02,0.47473040887323076,A
3,Math,M03MED3.7DM05,0.4866146360988357,A
3,Math,M03MED4.8_H09,0.3289383956046662,A
3,Math,M03MED4.8_H12,-0.9446914230780281,A
3,Math,M03MED4.8_M05,0.8475632801334033,A
3,Math,M03NBT1.2_L01,0.8102717208504995,A
3,Math,M03NBT1.3_H10,0.4892109535963022,A
3,Math,M03NBT1.3_H11,-0.03978265329620044,A
3,Math,M03NOF1.1_L03,0.7282246436016796,A
3,Math,M03NOF1.1_M08,-0.15744911123254612,A
3,Math,M03NOF1.2AL03,-0.14271374274527465,A
3,Math,M03NOF1.3BH10,0.4826813943748075,A
3,Math,M03NOF1.3BM05,0.4166481423914993,A
3,Math,M03NOF1.3BM08,0.6141144573130649,A
3,Math,M03NOF1.3BSAMPLE,-1.420349215519436,B
3,Math,M03OAT1.1_H10,0.9878436122707913,A
3,Math,M03OAT1.2_L02,-0.20269856347501614,A
3,Math,M03OAT1.3_H11,-0.41001270127299344,A
3,Math,M03OAT1.3_L01,0.28106225244987587,A
3,Math,M03OAT1.3_L02,-1.448325667529729,B
3,Math,M03OAT1.3_SAMPLE,0.1743785849422957,A
3,Math,M03OAT2.5_L01,0.7329482810033123,A
3,Math,M03OAT2.5_L04,-0.04826064004731321,A
3,Math,M03OAT2.5_M05,-0.262415937787827,A
3,Math,M03OAT2.6_M07,0.019720393448701325,A
3,Math,M03OAT4.8_H09,-1.04937142111842,B
3,Math,M03OAT4.8_L02,1.3236074714127573,B
3,Math,M03OAT4.9_H09,0.0808592746421527,A
3,Math,M03OAT4.9_H11,0.40370738225876507,A
3,Math,M03OAT4.9_L01,-1.6260058013131524,C
3,Math,M03OAT4.9_L03,0.7229466908569948,A
3,Math,M03OAT4.9_M07,-0.08094973208430366,A
